"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRR16",0,-0.411197854845878,0.029,0.235,0
"ZNF608",0,-0.26242941941914,0.252,0.4,0
"GRAMD2B",0,-0.372198007720352,0.284,0.484,0
"MARCH3",0,-0.146743284229464,0.141,0.252,0
"LINC01184",0,-0.319843805117848,0.532,0.665,0
"SLC12A2",0,-1.17246761476514,0.45,0.748,0
"P4HA2",0,0.302216573067049,0.662,0.433,0
"FSTL4",0,0.313085399432438,0.303,0.074,0
"VDAC1",0,0.220168460161501,0.91,0.855,0
"UBE2B",0,0.227096373200059,0.798,0.698,0
"AC109454.3",0,-0.307336510758706,0.003,0.187,0
"AC005355.1",0,-0.558823593401131,0.013,0.267,0
"CXCL14",0,-1.69775958189868,0.268,0.424,0
"EGR1",0,0.1760694797737,0.718,0.473,0
"TMEM173",0,-0.200060985005856,0.226,0.361,0
"CYSTM1",0,0.469723779765602,0.704,0.495,0
"HBEGF",0,0.507650197404935,0.43,0.15,0
"ARHGAP26",0,-0.514318706369908,0.353,0.56,0
"SH3RF2",0,-0.376268859226322,0.469,0.598,0
"DPYSL3",0,-0.476103409737894,0.081,0.338,0
"SPINK5",0,-1.07590243094573,0.196,0.453,0
"ARSI",0,0.135138363915101,0.144,0.027,0
"RPS14",0,-0.201237864069676,0.995,0.996,0
"SMIM3",0,0.137037608889837,0.523,0.36,0
"GPX3",0,0.163597157923041,0.108,0.007,0
"GM2A",0,0.244841991693767,0.414,0.262,0
"FAT2",0,0.257043330823852,0.691,0.51,0
"PTTG1",0,0.285655171474411,0.782,0.565,0
"TENM2",0,1.15592192773196,0.712,0.424,0
"AC011369.1",0,0.165265970801811,0.191,0.052,0
"GABRP",0,-0.154513163376449,0.036,0.141,0
"DUSP1",0,0.345219445302036,0.454,0.227,0
"CLTB",0,0.653558878354414,0.667,0.484,0
"RGS14",0,0.159973986602931,0.313,0.171,0
"F12",0,0.238666501624835,0.512,0.308,0
"PRR7",0,0.218910782085571,0.544,0.338,0
"PDLIM7",0,0.175477314146724,0.504,0.334,0
"TRIM7",0,0.123931899451886,0.253,0.116,0
"TUBB2A",0,0.294832226107737,0.398,0.186,0
"ECI2",0,0.177298440191528,0.651,0.522,0
"DSP",0,0.418854265512761,0.899,0.813,0
"GCNT2",0,-0.161069603394722,0.059,0.178,0
"ADTRP",0,0.129303712021305,0.174,0.068,0
"GFOD1",0,0.149978691789673,0.397,0.231,0
"ID4",0,-0.213139257265357,0.04,0.201,0
"SOX4",0,-0.607428453421035,0.789,0.92,0
"ZNF322",0,-0.408017115318714,0.402,0.504,0
"HLA-F",0,0.178315330590259,0.383,0.214,0
"PSORS1C1",0,0.133911058469013,0.198,0.067,0
"HLA-C",0,0.0858823293594273,0.922,0.787,0
"HLA-B",0,0.0455119100907528,0.867,0.636,0
"MICA",0,0.143359983051355,0.362,0.213,0
"DDX39B",0,-0.315813430526615,0.675,0.792,0
"LTB",0,-0.538965199198339,0.026,0.156,0
"DDAH2",0,-0.198173636939775,0.339,0.455,0
"HSPA1A",0,0.514903731461758,0.787,0.724,0
"SNHG32",0,0.306748486409451,0.804,0.711,0
"TAP2",0,0.122606933014891,0.231,0.109,0
"PSMB8",0,0.260976148859678,0.685,0.563,0
"RPS18",0,-0.190826926650681,1,1,0
"HMGA1",0,0.254312023087609,0.921,0.848,0
"AL354740.1",0,0.0940602876517052,0.199,0.098,0
"STK38",0,-0.283372437423468,0.51,0.64,0
"CDKN1A",0,0.35571917540823,0.475,0.257,0
"VEGFA",0,0.975717542967387,0.708,0.445,0
"AL109615.3",0,0.102008115273101,0.153,0.062,0
"AL109615.2",0,0.136688969116298,0.118,0.011,0
"TMEM63B",0,0.195767461452821,0.466,0.296,0
"SLC29A1",0,0.0818648115638828,0.165,0.074,0
"HSP90AB1",0,0.411653763864738,0.994,0.991,0
"TNFRSF21",0,-0.214127645625461,0.254,0.386,0
"PTCHD4",0,0.0311110120171452,0.147,0.058,0
"AL353138.1",0,0.2065548848258,0.227,0.035,0
"GCLC",0,-0.481022232574697,0.424,0.604,0
"COL21A1",0,-0.211217895426602,0.129,0.261,0
"DST",0,0.479649790715201,0.943,0.936,0
"PTP4A1",0,0.102381958559652,0.101,0.017,0
"EYS",0,-0.96298874784175,0.15,0.307,0
"EEF1A1",0,-0.259113553899346,0.997,0.998,0
"COL12A1",0,-0.604110171502423,0.194,0.378,0
"COX7A2",0,0.201273517252272,0.971,0.94,0
"TENT5A",0,0.179465367507134,0.343,0.15,0
"NT5E",0,0.168407659030134,0.347,0.192,0
"ANKRD6",0,-0.310503991468741,0.09,0.301,0
"GRIK2",0,-0.280750986431041,0.124,0.236,0
"FYN",0,-0.153908560986573,0.075,0.198,0
"MARCKS",0,-0.427469580373967,0.861,0.925,0
"CALHM6",0,0.180855072159941,0.276,0.122,0
"SGK1",0,-0.272143174145645,0.262,0.409,0
"MYB",0,-0.129722330522465,0.04,0.143,0
"PERP",0,0.643213332577083,0.993,0.975,0
"AL035446.2",0,-0.466825200920636,0.113,0.316,0
"PCMT1",0,0.254573962442066,0.797,0.661,0
"RAET1G",0,0.0988241906466545,0.147,0.05,0
"ULBP2",0,0.10555516865227,0.198,0.094,0
"RGS17",0,-0.283260878327812,0.051,0.24,0
"ZDHHC14",0,0.197418653776308,0.393,0.227,0
"DYNLT1",0,0.348736575110593,0.924,0.828,0
"EZR",0,0.258485620425385,0.831,0.713,0
"TCP1",0,0.275001784420402,0.753,0.644,0
"PDE10A",0,-0.492705042594681,0.096,0.367,0
"BX322234.1",0,0.17836767158458,0.217,0.101,0
"THBS2",0,0.427076179482982,0.565,0.335,0
"SDK1",0,-0.997349899856483,0.37,0.678,0
"FSCN1",0,0.457468767794451,0.96,0.88,0
"RAC1",0,-0.189210302371011,0.98,0.982,0
"ARL4A",0,-0.445827909102106,0.473,0.657,0
"AC011287.1",0,-0.21443595100234,0.098,0.236,0
"AGMO",0,-0.488543536838243,0.009,0.201,0
"CRPPA",0,-0.231639723577977,0.208,0.322,0
"SOSTDC1",0,-0.228747037084695,0.076,0.243,0
"TSPAN13",0,-0.208431832369224,0.45,0.579,0
"AGR2",0,-1.54914366031104,0.299,0.71,0
"HDAC9",0,-0.588329959491659,0.326,0.572,0
"SNHG26",0,0.179120754936489,0.351,0.184,0
"FAM126A",0,0.195265988151373,0.533,0.365,0
"IGF2BP3",0,-0.356509707960528,0.194,0.477,0
"TRA2A",0,-0.269201576136705,0.744,0.802,0
"OSBPL3",0,0.375057495268905,0.674,0.457,0
"CYCS",0,0.351689282924403,0.85,0.772,0
"NFE2L3",0,-0.298951599903093,0.24,0.428,0
"SNX10",0,-0.221499257786501,0.303,0.416,0
"SKAP2",0,-0.598572163063514,0.752,0.825,0
"HOTAIRM1",0,-0.236716694432983,0.355,0.493,0
"HOXA-AS2",0,-0.117600112309219,0.068,0.177,0
"FKBP9",0,-0.350662224833045,0.441,0.543,0
"SUGCT",0,0.751164400851551,0.628,0.413,0
"STK17A",0,0.568386176579802,0.87,0.681,0
"H2AFV",0,-0.266462861906006,0.821,0.864,0
"IGFBP3",0,-0.390676690264745,0.022,0.154,0
"TNS3",0,-0.468312143877595,0.425,0.595,0
"ABCA13",0,-0.713176521273161,0.337,0.656,0
"SEC61G",0,0.724586527197958,0.974,0.952,0
"CHCHD2",0,0.647806736587712,0.988,0.976,0
"AUTS2",0,0.252739217137835,0.645,0.481,0
"ELN",0,0.184077640391822,0.105,0.029,0
"GTF2I",0,-0.247072663817543,0.89,0.919,0
"HSPB1",0,-0.698124026028265,0.971,0.988,0
"SEMA3C",0,-1.05388593074323,0.517,0.748,0
"PCLO",0,-0.445924348831684,0.158,0.379,0
"SEMA3E",0,-0.134422532932582,0.011,0.1,0
"ADAM22",0,0.0850399628310126,0.136,0.049,0
"SAMD9",0,0.294058583463672,0.485,0.362,0
"TFPI2",0,0.349304346566169,0.2,0.063,0
"SEM1",0,-0.448649115843294,0.96,0.966,0
"ARPC1B",0,0.309831472116614,0.905,0.763,0
"AP1S1",0,0.254909543956968,0.804,0.676,0
"CUX1",0,-0.346894004176672,0.731,0.816,0
"PRKAR2B",0,-0.0939956126747792,0.026,0.11,0
"LAMB4",0,-0.498142556945257,0.047,0.212,0
"AC073114.1",0,0.332653737696068,0.136,0.018,0
"DOCK4",0,-0.405672632828503,0.366,0.491,0
"CAV2",0,0.196841816266362,0.827,0.712,0
"CAV1",0,-0.0323780324283405,0.817,0.713,0
"CTTNBP2",0,-0.206620806267355,0.044,0.179,0
"CPED1",0,-0.13944849095743,0.025,0.123,0
"FAM3C",0,0.277923631009658,0.921,0.879,0
"PTPRZ1",0,-0.598735941531671,0.755,0.884,0
"CADPS2",0,-0.483832884487692,0.191,0.378,0
"CPA4",0,0.0842559395474982,0.103,0.027,0
"MEST",0,-0.16258681701974,0.172,0.317,0
"PODXL",0,-0.271435723390209,0.018,0.207,0
"KIAA1549",0,-0.125068559610793,0.077,0.194,0
"TBXAS1",0,0.0965966930242001,0.169,0.058,0
"TMEM178B",0,0.113883516554024,0.115,0.038,0
"AC093673.1",0,0.15297900534165,0.384,0.232,0
"TDRP",0,0.10823583214488,0.323,0.192,0
"ERICH1",0,0.229902119388417,0.529,0.329,0
"DLGAP2",0,0.259552201479529,0.115,0.017,0
"AGPAT5",0,0.136974649797787,0.498,0.351,0
"DEFB1",0,-0.607577382219441,0.036,0.252,0
"PRAG1",0,0.258504073592858,0.462,0.258,0
"MSRA",0,0.127490360958657,0.293,0.146,0
"SOX7",0,0.22747709537419,0.398,0.18,0
"PINX1",0,0.11940240130435,0.306,0.171,0
"XKR6",0,0.352800758858574,0.496,0.227,0
"FDFT1",0,0.204533568785508,0.765,0.62,0
"TUSC3",0,0.331143846735836,0.564,0.413,0
"MSR1",0,0.18917221660462,0.11,0.023,0
"PSD3",0,0.289130539595772,0.803,0.66,0
"SH2D4A",0,0.123973613000033,0.299,0.176,0
"ATP6V1B2",0,0.161180512634603,0.341,0.196,0
"LZTS1",0,0.204886896087481,0.23,0.047,0
"NUDT18",0,0.0878574045064792,0.184,0.081,0
"PDLIM2",0,0.133341569291486,0.264,0.134,0
"EGR3",0,0.100804607573356,0.317,0.158,0
"TNFRSF10B",0,0.31346994634512,0.558,0.341,0
"TNFRSF10D",0,0.149670461777533,0.375,0.206,0
"TNFRSF10A",0,0.128463908800829,0.288,0.16,0
"NEFL",0,0.885460270910376,0.497,0.027,0
"DOCK5",0,0.368437474148092,0.537,0.344,0
"KCTD9",0,0.246245596607107,0.435,0.22,0
"PPP2R2A",0,0.255340035137349,0.767,0.599,0
"BNIP3L",0,0.298814421908217,0.905,0.688,0
"DPYSL2",0,0.163899001621408,0.475,0.291,0
"PTK2B",0,0.432610485261972,0.533,0.327,0
"CCDC25",0,0.234946708694539,0.675,0.498,0
"EXTL3",0,0.29551239880241,0.477,0.242,0
"DUSP4",0,0.14747552311078,0.275,0.14,0
"SARAF",0,0.417516760445762,0.807,0.617,0
"LEPROTL1",0,0.148873757944371,0.428,0.28,0
"DCTN6",0,0.175923403805078,0.514,0.338,0
"GTF2E2",0,0.337216783908254,0.613,0.387,0
"PPP2CB",0,0.337198054781641,0.663,0.407,0
"LINC01605",0,0.916184401195424,0.399,0.121,0
"AC124067.2",0,0.264180205911097,0.149,0.026,0
"ZNF703",0,-0.169525331605546,0.18,0.322,0
"ERLIN2",0,-0.431880878290813,0.261,0.479,0
"PLPBP",0,-0.588655941076731,0.289,0.537,0
"BRF2",0,-0.300133018257552,0.147,0.341,0
"RAB11FIP1",0,-0.296728493131728,0.291,0.475,0
"ASH2L",0,-0.513973025312381,0.355,0.543,0
"LSM1",0,-0.554729052100303,0.503,0.684,0
"BAG4",0,-0.442916173880404,0.257,0.497,0
"DDHD2",0,-0.546694349680417,0.265,0.497,0
"PLPP5",0,-0.66384725400773,0.365,0.611,0
"NSD3",0,-0.465680173056512,0.818,0.863,0
"TACC1",0,-0.46497534014779,0.386,0.498,0
"SFRP1",0,0.308219393538032,0.367,0.144,0
"ANK1",0,0.207912206165866,0.247,0.058,0
"PLAT",0,0.917438552236124,0.708,0.553,0
"DKK4",0,1.08094718151867,0.142,0.002,0
"CEBPD",0,0.394370059069755,0.825,0.733,0
"SNAI2",0,0.1661905615144,0.53,0.385,0
"RGS20",0,0.171843374826626,0.443,0.282,0
"LYPLA1",0,0.23929277665725,0.798,0.678,0
"RP1",0,0.168041109512199,0.11,0.015,0
"ASPH",0,-0.421936129246793,0.895,0.872,0
"SNHG6",0,0.227465882964161,0.974,0.965,0
"CPA6",0,-0.756963029247032,0.385,0.645,0
"LACTB2",0,0.139749800449506,0.412,0.271,0
"XKR9",0,0.161299322677233,0.199,0.043,0
"SBSPON",0,0.136096717684459,0.109,0.037,0
"PKIA",0,-0.590038369688889,0.044,0.353,0
"IL7",0,-0.195461717759021,0.096,0.204,0
"AC083837.1",0,-0.46856654868315,0.057,0.254,0
"HEY1",0,-0.343597815777439,0.4,0.532,0
"ZNF704",0,-0.803204058098325,0.395,0.705,0
"FABP5",0,1.7630848567731,0.973,0.756,0
"CA2",0,0.620880665074433,0.453,0.166,0
"TMEM64",0,0.129093486184567,0.265,0.109,0
"PDP1",0,0.279143072305468,0.527,0.402,0
"LAPTM4B",0,-0.468271676009493,0.815,0.874,0
"RPL30",0,-0.255304052369882,0.999,0.999,0
"AP001207.3",0,-0.154675720736122,0.153,0.284,0
"GRHL2",0,-0.276560247056104,0.685,0.763,0
"NCALD",0,-0.414703732978397,0.071,0.324,0
"AZIN1-AS1",0,-0.356243319918459,0.249,0.458,0
"BAALC",0,-0.181915990696041,0.037,0.164,0
"RIMS2",0,0.73108750582959,0.64,0.449,0
"ZFPM2",0,-0.353120273748589,0.087,0.289,0
"LINC02237",0,-0.200431406282466,0.002,0.103,0
"SLC30A8",0,0.311632953344345,0.141,0.001,0
"DEPTOR",0,-0.192872142159665,0.07,0.199,0
"COL14A1",0,-0.444451888106982,0.03,0.208,0
"LINC01151",0,0.372811530239895,0.397,0.274,0
"NDUFB9",0,-0.292981479339393,0.864,0.894,0
"MYC",0,0.295364743216108,0.594,0.395,0
"PVT1",0,0.28644900213186,0.754,0.617,0
"LRRC6",0,-0.0860278804867338,0.029,0.106,0
"NDRG1",0,1.08915877144989,0.944,0.634,0
"ST3GAL1",0,-0.241552616912529,0.184,0.323,0
"COL22A1",0,0.236811479422753,0.176,0.043,0
"PTK2",0,-0.306337426967912,0.92,0.945,0
"EEF1D",0,-0.237297626702694,0.984,0.987,0
"CBWD1",0,0.193151603189431,0.494,0.309,0
"DOCK8",0,0.321338622619883,0.244,0.053,0
"VLDLR",0,0.229233440694404,0.34,0.104,0
"PUM3",0,0.373215476754849,0.726,0.58,0
"GLIS3",0,-0.693297037768819,0.226,0.52,0
"CDC37L1",0,0.205986862974094,0.49,0.299,0
"AK3",0,0.443632589442293,0.73,0.546,0
"RCL1",0,0.191683470363659,0.399,0.239,0
"PLGRKT",0,0.293977113395529,0.592,0.382,0
"RIC1",0,0.457731931132758,0.738,0.509,0
"ERMP1",0,0.179040046500093,0.516,0.338,0
"KIAA2026",0,0.418943455327316,0.758,0.581,0
"UHRF2",0,0.422818086075391,0.618,0.374,0
"KDM4C",0,0.614944471662375,0.785,0.538,0
"DMAC1",0,0.450896428726323,0.797,0.547,0
"PTPRD",0,0.298619231697399,0.562,0.389,0
"MPDZ",0,-0.171058755753597,0.185,0.304,0
"TTC39B",0,0.305780027889741,0.467,0.225,0
"SNAPC3",0,0.259439331707706,0.461,0.3,0
"CNTLN",0,0.204044505231728,0.557,0.389,0
"RRAGA",0,0.521783047342941,0.785,0.533,0
"HAUS6",0,0.281075824312499,0.537,0.308,0
"PLIN2",0,0.659497124706432,0.294,0.027,0
"DENND4C",0,0.439282168768422,0.698,0.493,0
"RPS6",0,0.793117670594494,0.997,0.995,0
"ACER2",0,0.408594828917362,0.387,0.092,0
"AL158206.1",0,0.102179245253746,0.133,0.02,0
"HACD4",0,0.26871383910435,0.312,0.185,0
"MTAP",0,1.18191488744122,0.607,0.171,0
"CDKN2B-AS1",0,0.165854858153841,0.263,0.11,0
"LINC01239",0,0.469293086547183,0.291,0.159,0
"ELAVL2",0,0.107203549999081,0.172,0.059,0
"TUSC1",0,0.200147116854961,0.413,0.2,0
"LINGO2",0,-0.321157833284729,0.085,0.214,0
"DNAJA1",0,0.255176825583852,0.918,0.871,0
"CHMP5",0,0.262380671508514,0.879,0.78,0
"AQP3",0,0.572168166115098,0.559,0.39,0
"UBE2R2",0,0.402375991613876,0.846,0.539,0
"UBAP1",0,0.163118252959235,0.593,0.448,0
"RPP25L",0,0.145256251207459,0.565,0.407,0
"DCTN3",0,0.312405410708725,0.848,0.718,0
"SIGMAR1",0,0.22386440331007,0.463,0.329,0
"AL162231.1",0,0.123404508038698,0.19,0.076,0
"VCP",0,-1.10040998919205,0.854,0.867,0
"STOML2",0,-0.821685805698912,0.853,0.853,0
"RUSC2",0,-0.161524942381839,0.086,0.192,0
"CA9",0,0.155310430854355,0.824,0.503,0
"CLTA",0,0.203120138307576,0.966,0.938,0
"GNE",0,-0.343941951025983,0.171,0.327,0
"EBLN3P",0,0.227555129210049,0.49,0.252,0
"ZCCHC7",0,0.310146134370967,0.769,0.51,0
"SHB",0,0.345515415551057,0.648,0.378,0
"CNTNAP3",0,0.254010122978501,0.459,0.228,0
"LERFS",0,0.0789067067274188,0.129,0.038,0
"CBWD5",0,0.144691656482296,0.371,0.224,0
"PIP5K1B",0,-0.273995186745577,0.018,0.176,0
"FAM189A2",0,-0.125674904736561,0.023,0.115,0
"CEMIP2",0,0.35817802115086,0.586,0.334,0
"ALDH1A1",0,-0.492453498386261,0.01,0.34,0
"ANXA1",0,0.600562970912879,0.863,0.784,0
"OSTF1",0,0.19771160927012,0.587,0.425,0
"PCSK5",0,0.549927421923203,0.46,0.221,0
"VPS13A",0,0.197380573109755,0.552,0.401,0
"TLE4",0,0.58535906322817,0.655,0.39,0
"UBQLN1",0,0.161613128192009,0.62,0.487,0
"SLC28A3",0,-0.12014298140412,0.02,0.117,0
"NTRK2",0,-0.757579962026917,0.238,0.539,0
"ISCA1",0,0.163471020287973,0.531,0.389,0
"ROR2",0,-0.104253853187814,0.024,0.109,0
"BICD2",0,0.291124061897017,0.556,0.356,0
"CARD19",0,0.423873998577728,0.698,0.423,0
"WNK2",0,-0.300233481710589,0.113,0.306,0
"AL358232.2",0,-0.226888959537379,0.123,0.263,0
"PCAT7",0,-0.154921595906017,0.066,0.185,0
"AOPEP",0,-0.303029650264558,0.86,0.923,0
"TBC1D2",0,0.175547889715646,0.466,0.332,0
"SEC61B",0,0.235076468180309,0.953,0.911,0
"ERP44",0,0.2069559615896,0.675,0.522,0
"MSANTD3",0,0.195295061397882,0.545,0.399,0
"SLC44A1",0,0.175854321043638,0.674,0.544,0
"CTNNAL1",0,0.275856441699746,0.595,0.47,0
"PALM2-AKAP2",0,-0.409559432918643,0.077,0.321,0
"TXN",0,0.64220342544546,0.985,0.968,0
"LPAR1",0,-0.236090234964912,0.2,0.333,0
"ZNF483",0,0.124660717265047,0.199,0.093,0
"PTGR1",0,0.190307632249664,0.654,0.53,0
"GNG10",0,0.294087366749111,0.806,0.633,0
"PTBP3",0,0.249072717218019,0.805,0.702,0
"RNF183",0,0.140562438012536,0.136,0.041,0
"RGS3",0,0.134287105711199,0.28,0.128,0
"WHRN",0,0.102157826490449,0.21,0.102,0
"ATP6V1G1",0,0.511979712781553,0.964,0.915,0
"RAB14",0,0.288723032479562,0.818,0.67,0
"GSN",0,0.403978579542947,0.887,0.737,0
"STOM",0,0.153918413872579,0.383,0.202,0
"NDUFA8",0,0.357860480298002,0.847,0.676,0
"PTGS1",0,0.0858007942819758,0.134,0.047,0
"PSMB7",0,0.384446711711742,0.883,0.735,0
"RPL35",0,0.4181097519501,0.997,0.993,0
"ARPC5L",0,0.343211453900704,0.754,0.562,0
"PBX3",0,0.393299970066543,0.549,0.285,0
"RPL12",0,0.264391675817246,0.995,0.993,0
"NIBAN2",0,0.20988480333951,0.524,0.37,0
"STXBP1",0,0.182315418365768,0.399,0.213,0
"AK1",0,0.212302646371656,0.457,0.282,0
"LCN2",0,-1.64340392018816,0.347,0.624,0
"ZDHHC12",0,0.183794927481528,0.651,0.527,0
"ENDOG",0,0.191760757183648,0.582,0.403,0
"SH3GLB2",0,0.144010026039175,0.447,0.305,0
"NCS1",0,0.188117576953784,0.424,0.238,0
"AK8",0,0.245940447467979,0.195,0.069,0
"CEL",0,0.384216593902351,0.216,0.06,0
"COL5A1",0,0.10566056555686,0.142,0.037,0
"NOTCH1",0,0.242210290796187,0.44,0.308,0
"AL590226.2",0,0.111994729450409,0.193,0.082,0
"EGFL7",0,-0.124311331348044,0.055,0.175,0
"SNHG7",0,0.380442289273591,0.841,0.776,0
"TMEM141",0,0.223727779807347,0.857,0.763,0
"PHPT1",0,0.170111787251902,0.941,0.895,0
"CYSRT1",0,0.129919056495291,0.144,0.03,0
"TUBB4B",0,0.27526457095196,0.947,0.864,0
"IDI1",0,0.445314395933015,0.739,0.559,0
"WDR37",0,0.224613585915299,0.544,0.377,0
"PFKP",0,0.627875693320785,0.869,0.552,0
"KLF6",0,0.227955780067684,0.567,0.392,0
"MANCR",0,0.293072651753147,0.308,0.154,0
"CALML3",0,0.291276278857384,0.91,0.791,0
"LINC02657",0,0.585194040887459,0.535,0.163,0
"LINC02677",0,0.215143187143893,0.208,0.035,0
"RBM17",0,0.264835699469473,0.738,0.606,0
"LINP1",0,0.0947417368188302,0.17,0.062,0
"SFMBT2",0,0.127245783008683,0.29,0.128,0
"ATP5F1C",0,0.41726529205088,0.933,0.84,0
"TAF3",0,0.201787488743833,0.537,0.365,0
"CELF2",0,0.1474508712618,0.132,0.013,0
"NUDT5",0,0.329220233098248,0.709,0.529,0
"CDC123",0,0.245408824755199,0.659,0.496,0
"OPTN",0,0.365663003300742,0.701,0.504,0
"PHYH",0,0.140927705504423,0.332,0.18,0
"FAM107B",0,0.455978054432886,0.686,0.394,0
"RSU1",0,0.131124979652896,0.571,0.412,0
"VIM",0,1.2817490325625,0.782,0.459,0
"ST8SIA6",0,-0.399962134182115,0.143,0.412,0
"HACD1",0,0.220322012586939,0.496,0.275,0
"STAM",0,0.183982508611651,0.429,0.249,0
"NSUN6",0,0.157231382328231,0.406,0.271,0
"KIAA1217",0,0.429961801824486,0.917,0.896,0
"ARHGAP21",0,0.368317432029321,0.751,0.546,0
"ABI1",0,0.280144389405576,0.69,0.502,0
"RAB18",0,0.334538918284824,0.723,0.51,0
"KIF5B",0,0.496068162833128,0.906,0.737,0
"ITGB1",0,0.69499131754471,0.964,0.87,0
"NRP1",0,0.269227552374841,0.554,0.417,0
"ARHGAP22",0,0.138672239431413,0.202,0.068,0
"DKK1",0,-0.11148482071154,0.077,0.182,0
"BICC1",0,-0.443545750211995,0.012,0.241,0
"ARID5B",0,-0.367113717027561,0.757,0.863,0
"EGR2",0,0.261487885898901,0.343,0.137,0
"REEP3",0,0.194848983752102,0.739,0.614,0
"PALD1",0,0.124424929780145,0.126,0.007,0
"P4HA1",0,0.228541020965473,0.9,0.777,0
"VDAC2",0,0.205247017871112,0.958,0.92,0
"COMTD1",0,0.26200218953341,0.608,0.443,0
"KCNMA1",0,0.437812957855,0.476,0.224,0
"PRXL2A",0,0.233947644135997,0.828,0.739,0
"CERNA2",0,-0.274801960114063,0.109,0.28,0
"ADIRF",0,0.08575430502672,0.943,0.673,0
"AL138767.3",0,-0.702146876413309,0.018,0.364,0
"AL138767.1",0,-0.116830841061008,0.004,0.101,0
"PAPSS2",0,-1.478191321958,0.125,0.649,0
"IFIT3",0,0.528254040594399,0.378,0.245,0
"IFIT1",0,0.536902310189876,0.335,0.233,0
"HTR7",0,0.123812753239328,0.283,0.151,0
"PGAM1",0,0.377407940931444,0.918,0.857,0
"PI4K2A",0,0.10904076330444,0.285,0.162,0
"AVPI1",0,0.160203780453737,0.347,0.206,0
"MARVELD1",0,0.21196272976128,0.5,0.308,0
"SFXN3",0,0.152986814813281,0.261,0.094,0
"NT5C2",0,-0.2643982238619,0.554,0.675,0
"SH3PXD2A-AS1",0,0.154748584769173,0.292,0.147,0
"COL17A1",0,0.273254461035828,0.786,0.708,0
"ITPRIP",0,0.120774189456695,0.296,0.173,0
"AFAP1L2",0,0.127359216853725,0.328,0.196,0
"ABLIM1",0,0.295317299281128,0.612,0.434,0
"ATRNL1",0,-0.173617488505782,0.015,0.113,0
"PDZD8",0,0.167283049159202,0.503,0.353,0
"FGFR2",0,-0.523276517630247,0.372,0.595,0
"HTRA1",0,0.297414798384881,0.401,0.134,0
"CPXM2",0,0.279438656395681,0.103,0.011,0
"CHST15",0,0.21867011858121,0.38,0.187,0
"PTPRE",0,0.270916478170912,0.497,0.298,0
"GLRX3",0,0.2323525256062,0.788,0.683,0
"BNIP3",0,0.795386257747084,0.932,0.737,0
"IFITM3",0,0.0283117698953688,0.922,0.847,0
"PKP3",0,0.251730888289991,0.71,0.592,0
"MIR210HG",0,0.234872686218996,0.688,0.465,0
"TALDO1",0,-0.287451544459852,0.774,0.833,0
"RPLP2",0,-0.284930759253205,0.994,0.995,0
"ASCL2",0,-0.207945950801739,0.12,0.272,0
"SLC22A18AS",0,0.0751530937221105,0.135,0.053,0
"PHLDA2",0,0.611526459619272,0.798,0.551,0
"TRIM22",0,0.162770498239265,0.298,0.169,0
"EIF3F",0,-0.422246495800621,0.902,0.911,0
"ST5",0,-0.675203982439517,0.557,0.678,0
"MTRNR2L8",0,-0.410543689781412,0.374,0.518,0
"LINC00958",0,0.195888850674372,0.774,0.575,0
"RRAS2",0,0.176166505334874,0.696,0.555,0
"SAA4",0,-0.170785001698808,0.006,0.135,0
"SAA2",0,-0.707317366807814,0.031,0.294,0
"SAA1",0,-1.58565287298703,0.24,0.468,0
"LDHA",0,0.308408416083532,0.994,0.979,0
"HTATIP2",0,0.193810676253643,0.704,0.522,0
"BBOX1",0,-0.191118287529528,0.099,0.243,0
"BBOX1-AS1",0,-0.74045144420152,0.252,0.585,0
"MPPED2",0,-0.488915775847206,0.01,0.256,0
"CAT",0,-0.505601649979792,0.375,0.523,0
"EHF",0,-0.557827786459521,0.24,0.577,0
"CD44",0,0.330109249410468,0.929,0.843,0
"TRIM44",0,-0.245527995536604,0.545,0.63,0
"CD82",0,-0.247656660421417,0.482,0.592,0
"TP53I11",0,-0.172039474215441,0.081,0.233,0
"MDK",0,-0.615410264084939,0.728,0.862,0
"NUP160",0,-0.238903087339541,0.389,0.505,0
"PTPRJ",0,-0.200056170646652,0.101,0.257,0
"SLC15A3",0,0.116051404982955,0.22,0.082,0
"FADS2",0,-0.129916972786113,0.114,0.233,0
"FTH1",0,-0.402344271663477,0.996,0.998,0
"AHNAK",0,0.366261154645579,0.948,0.876,0
"EEF1G",0,-0.50106423005439,0.989,0.987,0
"PLAAT3",0,0.097816179091295,0.144,0.054,0
"DNAJC4",0,-0.273630197371603,0.502,0.64,0
"PPP1R14B",0,0.346456277034588,0.957,0.927,0
"PPP1R14B-AS1",0,0.14838210463743,0.251,0.128,0
"SF1",0,-0.316262732634405,0.745,0.833,0
"TM7SF2",0,-0.344485847225182,0.372,0.5,0
"FAU",0,-0.148597547261015,0.994,0.993,0
"NEAT1",0,1.08878749497545,0.98,0.788,0
"MALAT1",0,0.324601484379318,0.998,0.999,0
"CCDC85B",0,0.513338885266601,0.833,0.763,0
"FOSL1",0,0.435206939879199,0.573,0.279,0
"DRAP1",0,0.247977813899962,0.907,0.857,0
"RIN1",0,0.194198054307226,0.343,0.143,0
"MRPL11",0,-0.201672071909154,0.705,0.799,0
"CTSF",0,-0.171494316058938,0.107,0.234,0
"RBM4",0,-0.3201249595406,0.723,0.832,0
