"","column","cor","p.adj"
"7552","ZGRF1",0.11259333893895,1
"7553","AP1AR",0.0693114730352869,1
"7554","COPS4",0.134726750712521,1
"7555","HNRNPD",0.120613564531139,1
"7556","PRKG2",-0.0925813026782945,1
"7557","RASGEF1B",-0.0235679152955037,1
"7558","SEC31A",0.0919136682366748,1
"7559","FGF5",0.278221108927719,0.000113034661955295
"7560","GPAT3",-0.142241870710485,1
"7561","IL21",-0.146717917570745,1
"7562","FGF2",-0.20579173919103,0.318128955413048
"7563","BBS7",0.324194688673899,1.72060919628548e-07
"7564","BMPR1B",0.233324465613721,0.0213463541546507
"7565","RAP1GDS1",0.455465582754944,1.14657714840723e-18
"7566","LARP1B",-0.0996851094204072,1
"7567","MMRN1",-0.109284250565378,1
"7568","PDE5A",-0.289547651082069,2.54660166758776e-05
"7569","PRDM5",-0.00699166555145851,1
"7570","TRPC3",-0.117147526939534,1
"7571","NAAA",-0.166874862179378,1
"7572","NUP54",0.27502096707903,0.000170011852876585
"7573","CXCL9",0.00599660686396505,1
"7574","BMP2K",0.188802824631896,1
"7575","G3BP2",0.0925097971422861,1
"7576","SEPTIN11",-0.031650275152773,1
"7577","FRAS1",-0.197154901063476,0.685860605188813
"7578","SCARB2",0.0715845589127198,1
"7579","CCNG2",0.132116169126307,1
"7580","CNOT6L",-0.122546661493142,1
"7581","USO1",0.180387787597347,1
"7582","CDKL2",0.020738257428995,1
"7583","SHROOM3",0.0598534045843195,1
"7584","ANXA3",0.472454628862548,1.64571196768901e-20
"7585","PPA2",0.138648200390193,1
"7586","CENPE",0.225524801267538,0.0477439851152589
"7587","GSTCD",0.228548148740013,0.0350766252205938
"7588","INTS12",0.317969301645106,4.43936459989906e-07
"7589","ENPEP",0.0903502813256444,1
"7590","CASP6",0.027035220283404,1
"7591","LEF1",-0.353220978056178,1.53215207039501e-09
"7592","HADH",-0.105473675827165,1
"7593","EGF",-0.226650413430737,0.0425919690101224
"7594","PAPSS1",-0.0990657318305939,1
"7595","SEC24B",0.208644626086225,0.244750073151705
"7596","C4orf17",-0.28114023128993,7.75153993226248e-05
"7597","PPP3CA",0.187962690612968,1
"7598","SLC39A8",0.071678646966698,1
"7599","MTTP",-0.205132034393448,0.337729522377662
"7600","FBN2",-0.0632835726452365,1
"7601","MAPK8IP3",0.0281943143701904,1
"7602","RGS3",0.143408745869794,1
"7603","GUCD1",-0.0936150957116926,1
"7604","TTLL8",-0.0651941061788582,1
"7605","RNF185",-0.0437486455840601,1
"7606","SHISAL1",0.273603077236372,0.000203409595040999
"7607","PARVG",-0.212120881670355,0.176715879717642
"7608","B4GALNT3",-0.216891410763503,0.112180227152041
"7609","PDE6H",0.0160905716451058,1
"7610","ERP27",0.0260391914350123,1
"7611","ETV6",-0.276085778006058,0.000148500707791359
"7612","GABARAPL1",-0.249152939382893,0.00378259810199358
"7613","KIF21A",-0.0715487819145442,1
"7614","CPNE8",-0.0275991722350415,1
"7615","YARS2",0.174831921198954,1
"7616","FGD4",0.053349667427229,1
"7617","ALG10",-0.0723710606214609,1
"7618","PIK3C2G",-0.0428413680072201,1
"7619","SINHCAF",-0.086088363493029,1
"7620","PLCZ1",-0.00963701794717758,1
"7621","AEBP2",-0.226494587714897,0.0432594257758772
"7622","SLCO1C1",-0.21600473250636,0.122149958283546
"7623","ETFBKMT",-0.175049234861621,1
"7624","ETNK1",-0.149108483604103,1
"7625","ZCRB1",-0.0123499642778981,1
"7626","TMEM117",-0.20796335349428,0.260748610808516
"7627","PRICKLE1",-0.111140586745601,1
"7628","C1RL",-0.143652667541942,1
"7629","NDUFA9",-0.122622139548352,1
"7630","CLSTN3",-0.328636154818641,8.62612324988062e-08
"7631","KLRG1",-0.317086187701067,5.06923573366984e-07
"7632","VAMP1",-0.210347922353968,0.208833580809506
"7633","TAPBPL",-0.0627890197183505,1
"7634","CD27",-0.242750820939822,0.00773897564559337
"7635","RBP5",-0.162502494075057,1
"7636","PEX5",-0.219074476253909,0.0906330348787795
"7637","PIANP",-0.23593361529286,0.0161870644866423
"7638","SLC38A4",0.187795034128301,1
"7639","AMIGO2",0.4611361785517,2.8549681832836e-19
"7640","SCAF11",-0.0343147182101767,1
"7641","COL2A1",0.162416466899135,1
"7642","PPFIA2",-0.246306456475288,0.00521100802896821
"7643","ANP32D",-0.0731235336006633,1
"7644","LLPH",0.0871327907501079,1
"7645","LRIG3",-0.00360012886556252,1
"7646","MARCHF9",-0.299889505915274,6.14680144107856e-06
"7647","INHBE",-0.18022002305513,1
"7648","GLIPR1",0.195729744878499,0.776265119183467
"7649","TPH2",-0.0448348840854764,1
"7650","PHLDA1",0.500791997795362,8.00083080670359e-24
"7651","TMEM19",-0.130542069525446,1
"7652","LGR5",-0.113172810171488,1
"7653","PTPRQ",-0.257361538891321,0.00146856876166659
"7654","DUSP6",0.590885982226159,1.06824128525996e-36
"7655","POC1B",-0.0834918511932956,1
"7656","TMTC3",-0.0744869900913735,1
"7657","LUM",-0.108512229811064,1
"7658","KERA",-0.272184356590193,0.000243127332953628
"7659","SNRPF",0.038216401994304,1
"7660","AMDHD1",-0.140375729093509,1
"7661","NEDD1",0.0981780992510185,1
"7662","SYCP3",-0.204841251641923,0.346778226817162
"7663","ASCL1",-0.196393350441712,0.732583120697275
"7664","GAS2L3",0.00664931432018575,1
"7665","TMEM132B",-0.224147850987376,0.0548527648343483
"7666","SLC15A4",0.151884906955401,1
"7667","TDG",0.0694588173410849,1
"7668","RITA1",-0.229063086986269,0.0332657163866228
"7669","SDSL",0.0117761826580138,1
"7670","MMAB",-0.234468126978094,0.0189209330846183
"7671","GLTP",-0.133711875490506,1
"7672","GIT2",-0.0410964000938212,1
"7673","TCHP",-0.0769157469126075,1
"7674","FAM222A",-0.332094216747714,5.00041795737663e-08
"7675","FOXN4",-0.15658086764615,1
"7676","NUP58",0.133006721947839,1
"7677","MTMR6",0.0236436412631518,1
"7678","SLC46A3",-0.0856659278329387,1
"7679","SLC7A1",0.200942443824679,0.491484267173605
"7680","PDX1",-0.0331268544562063,1
"7681","LNX2",0.0435048646918095,1
"7682","SUOX",-0.277022003391111,0.000131783746469599
"7683","CCDC65",-0.124382365531046,1
"7684","SLC39A5",-0.109275043186888,1
"7685","TARBP2",-0.0691781167658743,1
"7686","RDH16",0.0518377919295859,1
"7687","DHH",-0.289845940742802,2.44633644771011e-05
"7688","ACVRL1",-0.165963919631175,1
"7689","GPR84",-0.0823916541246838,1
"7691","NABP2",-0.109863589504794,1
"7692","N4BP2L1",-0.290097148657369,2.36500327114971e-05
"7693","CELA1",-0.199239383237479,0.571340834016171
"7694","SMARCC2",-0.194879931426613,0.834734254055093
"7695","BRCA2",-0.00688753721604037,1
"7696","KANSL2",-0.0953306999640484,1
"7697","CERS5",-0.0388000743094433,1
"7698","MAP3K12",-0.174944789800004,1
"7699","ITGB7",-0.211744233763111,0.183146454013932
"7700","GALNT6",0.323923654024322,1.7938851893141e-07
"7701","CSAD",-0.148149366766331,1
"7702","LMBR1L",0.0786306367352803,1
"7703","MYG1",-0.099566071733874,1
"7704","ESYT1",0.238122422362296,0.0128012172955648
"7705","TMBIM6",0.0919417822232302,1
"7706","ANKRD52",-0.0314528758692732,1
"7707","KRT71",-0.152818541989695,1
"7708","ZNF740",-0.256849366379626,0.00155922662311114
"7709","SMIM2",0.0308700128876936,1
"7710","WDFY2",0.156787155226448,1
"7711","HNRNPA1L2",-0.0313112766894553,1
"7712","LPAR6",0.00445137835313706,1
"7713","ESD",0.134970006420446,1
"7714","RB1",0.114673849656007,1
"7715","SBNO1",-0.147623512989413,1
"7716","MORN3",-0.243648273318648,0.0070068144898686
"7717","SETD1B",-0.212165316423365,0.175964139839033
"7718","VPS33A",-0.0556603595630065,1
"7719","VPS37B",0.282454461969125,6.53344115322186e-05
"7720","RHOF",0.00977836036490455,1
"7721","DENR",0.176121700674346,1
"7722","DIAPH3",0.212918767130841,0.163923232661956
"7723","SLAIN1",-0.361479695513748,3.64261942712417e-10
"7724","RBM26",0.0323159057118798,1
"7725","SRRM4",-0.216304733815813,0.118687056082373
"7726","METTL21C",-0.14071513718675,1
"7727","MBNL2",0.206853596033737,0.288692550306524
"7728","RNF113B",-0.124467535878037,1
"7729","ZIC5",-0.173189510428294,1
"7730","ABHD13",0.194649275330465,0.851555297053676
"7731","RAB20",-0.0598382300697731,1
"7732","GRTP1",-0.141210774308209,1
"7733","CUL4A",0.147976966093419,1
"7734","TTC6",-0.33555700045632,2.876122745506e-08
"7735","SSTR1",-0.235103633065791,0.0176929839728849
"7736","CDH24",-0.100452727485069,1
"7737","REM2",-0.23008761622372,0.0299195290526124
"7738","CBLN3",-0.134789117194618,1
"7739","TSSK4",-0.0525995164185437,1
"7740","NOVA1",-0.30860316171312,1.7729313447184e-06
"7741","FITM1",-0.0491415010484866,1
"7742","MDGA2",0.0575175621312724,1
"7743","TMX1",0.187390280413617,1
"7744","FRMD6",0.165053301926924,1
"7745","PELI2",-0.28697536431169,3.59607199142575e-05
"7746","RTN1",-0.330044351827458,6.91390341721164e-08
"7747","ARMH4",-0.251584477649486,0.0028671388082711
"7748","SYT16",0.195256151687776,0.808773226101636
"7749","SLC38A6",-0.11538195556371,1
"7750","NAA30",0.0707216730138167,1
"7751","ADAM21",0.124090260399731,1
"7752","RDH12",0.0340155405197,1
"7753","DCAF5",0.200235676170272,0.523311125202333
"7754","RAB15",-0.286239294560363,3.96550821462721e-05
"7755","WDR89",0.114380225398268,1
"7756","ESR2",-0.0659840022284441,1
"7757","KCNH5",-0.158427893926409,1
"7758","STON2",0.283097748094787,6.00442097381279e-05
"7759","EFCAB11",0.0314667888062347,1
"7760","GPR65",-0.113097736365656,1
"7761","PTGR2",-0.138073837721541,1
"7762","JDP2",-0.0439253865618674,1
"7763","AK7",-0.262617776353575,0.000785943005423737
"7764","FAM181A",-0.0711678123065778,1
"7765","SLC24A4",-0.038037043685583,1
"7766","FBLN5",-0.270430428800885,0.000302615413756461
"7767","SERPINA10",0.251504745570242,0.00289332391660241
"7768","CLBA1",0.133211817968447,1
"7769","WARS1",0.107818938247607,1
"7770","SLC25A47",-0.138357063911331,1
"7771","WDR20",0.0831217304602005,1
"7772","NIPA2",0.107026680531659,1
"7773","SLC12A6",-0.183580430703601,1
"7774","DUOXA1",0.1231517384974,1
"7775","MFAP1",0.0957505204253193,1
"7776","TCF12",-0.119861150077696,1
"7777","SORD",-0.00909632099788613,1
"7778","SERF2",-0.0652791856832576,1
"7779","ZSCAN29",-0.0391979094514241,1
"7780","DUOXA2",-0.0205075670214594,1
"7781","DUOX2",-0.0515192758212016,1
"7782","LYSMD2",-0.0103157569238427,1
"7783","SLC27A2",-0.40097051310024,2.07011227749439e-13
"7784","FGF7",-0.19670313923374,0.713300862857181
"7785","HDC",-0.136616260553518,1
"7786","GCNT3",-0.105917456412811,1
"7787","BNIP2",0.041711603155699,1
"7788","GTF2A2",0.0285264169018028,1
"7789","SRP14",0.0582708941156104,1
"7790","BAHD1",-0.124651640480004,1
"7791","DISP2",0.312630693737338,9.83446219907675e-07
"7792","CDAN1",-0.0699255047282239,1
"7793","TLE3",-0.257733334071668,0.00140595661725329
"7794","ANP32A",-0.0261584804481586,1
"7795","COMMD4",-0.00591577421676441,1
"7796","UBE2Q2",0.272455939307756,0.000234929971393396
"7797","PSTPIP1",-0.192664635386514,1
"7798","ETFA",0.0226225665773146,1
"7799","BCL2A1",0.0598355442948922,1
"7800","HMG20A",-0.010288904503352,1
"7801","SCAPER",0.0262051022838755,1
"7802","TSPAN3",-0.175738961271583,1
"7803","NCOA2",-0.0641755787483906,1
"7804","NEIL1",-0.240206672027508,0.0102175833069987
"7805","MAN2C1",-0.0464378382728673,1
"7806","DNAJA4",-0.151412076589988,1
"7807","TLNRD1",0.182150577849837,1
"7808","TPM1",0.116016526710595,1
"7809","IGF1R",0.0218563807638391,1
"7810","ARRDC4",0.10019676397006,1
"7811","PIF1",0.0567524749807629,1
"7812","USP3",-0.147162817381863,1
"7813","CYP11A1",-0.235267920211518,0.0173874047238305
"7814","BBS4",-0.0100364412631175,1
"7815","PML",0.195094519620632,0.819850814174307
"7816","CYP1A1",-0.0345881638974227,1
"7817","ADAMTS17",-0.308732796857984,1.73987086653302e-06
"7818","LINS1",0.141591365149788,1
"7819","ULK3",-0.311217328139527,1.21081008064459e-06
"7821","PCSK6",-0.0507142839127575,1
"7822","CCDC33",-0.00218442861092172,1
"7823","CELF6",-0.0686565680673111,1
"7824","SCAMP2",-0.0852828086794117,1
"7825","CYP1A2",-0.130794771272531,1
"7826","LMAN1L",-0.075319357575523,1
"7827","HAPLN3",-0.0983904154504293,1
"7828","RHCG",0.0245612539747589,1
"7829","POLG",-0.0130359187264559,1
"7830","RLBP1",0.119936309857597,1
"7831","FANCI",0.0343524819687098,1
"7832","ABHD2",-0.230301274439227,0.0292629039583243
"7833","WDR93",-0.236850090176482,0.0146778321902227
"7834","TICRR",-0.105437232857609,1
"7835","NTRK3",-0.290252525431854,2.31592590649095e-05
"7836","DET1",-0.224163822044796,0.0547660042041581
"7837","MFGE8",0.125267835640616,1
"7838","ZNF710",0.0328424595388778,1
"7839","UNC45A",-0.0282141385065603,1
"7840","ST8SIA2",0.0211362094351367,1
"7841","MCTP2",0.151049263488264,1
"7842","FURIN",0.142420219010564,1
"7843","IQGAP1",0.0859453365045373,1
"7844","CRTC3",-0.252550626503171,0.00256841118712268
"7845","EFL1",0.257689481136586,0.00141316736033249
"7846","SH3GL3",0.0291343784675981,1
"7847","SEC11A",0.124193771786461,1
"7848","SEPTIN12",-0.20683086994509,0.289278332535206
"7849","GLYR1",0.0574716581015368,1
"7850","PMM2",0.286114463656486,4.03145700459302e-05
"7851","SLC5A2",-0.250689057569598,0.00317750557735905
"7852","ITGAX",-0.163894728364354,1
"7853","TGFB1I1",0.0359282932320581,1
"7854","RUSF1",-0.0413968094202918,1
"7855","ARMC5",-0.129758697450169,1
"7856","PARN",-0.00885315044315139,1
"7857","FTO",0.0261112256404915,1
"7858","UQCRC2",-0.0431722026919108,1
"7859","CDR2",0.023062691537672,1
"7860","IGSF6",-0.149980885717488,1
"7861","ARHGAP17",0.0591656597371097,1
"7862","MYLK3",-0.194031966722252,0.897953636380836
"7863","ABCC12",-0.0853235685134222,1
"7864","NKD1",-0.0232624231985489,1
"7865","DHX38",0.132160737129853,1
"7866","TXNL4B",0.0208237348580427,1
"7867","MARVELD3",-0.0323780761881018,1
"7868","CHST4",-0.159486446403309,1
"7869","ZFHX3",-0.139433379680647,1
"7870","CLEC18B",-0.183733093055606,1
"7871","CPNE2",-0.0962136079512008,1
"7872","NLRC5",0.0654813128246216,1
"7873","KATNB1",0.00470368694154482,1
"7874","KIFC3",0.413531322229963,1.54206162606462e-14
"7875","ADAMTS18",-0.320287346628585,3.1266717575019e-07
"7876","NUDT7",-0.0551750318335878,1
"7877","GCSH",-0.21464844514398,0.139100974234863
"7878","CMTM3",0.0183829892762137,1
"7879","CMTM2",0.0428773919375641,1
"7880","CDH11",-0.129470027081694,1
"7881","NOL3",-0.123123260648609,1
"7882","MAP1LC3B",0.0524239465031311,1
"7883","MBTPS1",-0.051847898637104,1
"7884","CDH13",0.206694839201044,0.292960600053064
"7885","ZCCHC14",-0.112351110088868,1
"7886","MEAK7",0.464617927838442,1.20040218311737e-19
"7887","ADAD2",-0.314889615619798,7.03856623736632e-07
"7888","OSGIN1",-0.204310066664119,0.363675347603473
"7889","IRF8",-0.18959743526504,1
"7890","RHOT2",0.130331956871073,1
"7891","RPL3L",0.0804164626479447,1
"7892","ZSCAN32",-0.0374650567711443,1
"7893","RPS2",0.0443041697449225,1
"7894","NDUFB10",-0.130556190904601,1
"7895","PDPK1",-0.0134463502342124,1
"7896","TIGD7",-0.165775621441387,1
"7897","DEF8",0.155171681817844,1
"7898","TCF25",-0.016338332146409,1
"7899","GALNS",0.054061190033163,1
"7900","GAS8",-0.0937087835755844,1
"7901","MED9",-0.196235726271539,0.742513428382061
"7902","NCOR1",-0.128095403220561,1
"7903","COPS3",0.113656967786442,1
"7904","GID4",-0.0540484393070016,1
"7905","ZNF287",-0.145811029580305,1
"7906","MYOCD",-0.0758596315352495,1
"7907","KSR1",-0.232009531956879,0.0244922050675336
"7908","UTP4",0.199564963788523,0.555158054901128
"7909","RANBP10",0.0388957353411697,1
"7911","DPEP3",-0.012568524898062,1
"7912","GFOD2",0.105089238915333,1
"7913","NOB1",0.0908927676797463,1
"7914","PRPSAP2",-0.124361863332962,1
"7915","UNC45B",-0.0467157485226992,1
"7916","PCTP",0.0690451146260389,1
"7917","OR4D1",-0.047535540405546,1
"7918","TOM1L1",-0.0911995365028609,1
"7919","KIF2B",-0.0484838631969509,1
"7920","C17orf80",0.0443878752998523,1
"7921","TOB1",0.0834039299497041,1
"7922","VPS53",-0.00131236466843629,1
"7923","SPATA22",-0.0663095992737789,1
"7924","SGSM2",-0.129866052959504,1
"7925","NPEPPS",0.109708337229723,1
"7926","SKAP1",-0.32237228244056,2.27631964576127e-07
"7927","LRRC46",-0.193354514232877,0.951785356906634
"7928","SCRN2",-0.0564958533617326,1
"7929","SSH2",0.00327143796448248,1
"7930","RHBDL3",-0.333544832658927,3.97060750405292e-08
"7931","SPACA3",-0.17728995627007,1
"7932","ARSG",-0.388659881738947,2.37424168323495e-12
"7933","ABCA8",-0.286063493196304,4.05860649579559e-05
"7934","G6PC3",-0.17311838255865,1
"7935","CLTC",0.0407014553177554,1
"7936","BCAS3",-0.38406273941809,5.75475105705387e-12
"7937","PTRH2",0.107299133557175,1
"7938","SS18",-0.0811859048196866,1
"7939","TAF4B",-0.0594830027542487,1
"7940","AFG3L2",-0.0587493433495603,1
"7941","PRELID3A",0.0569546507005033,1
"7942","IMPA2",-0.00667442112634269,1
"7943","GNAL",-0.0810827812228129,1
"7944","SLC39A6",0.00196770894021815,1
"7945","RPRD1A",-0.0895823312218986,1
"7946","C18orf21",0.0489063780673508,1
"7947","GALNT1",-0.0947622275119802,1
"7948","ASXL3",-0.203591420237635,0.38798481151245
"7949","ADCYAP1",-0.083752280047838,1
"7950","MEP1B",-0.0900826060023555,1
"7951","SLC25A52",-0.0200766693658773,1
"7952","GAREM1",-0.240184803851714,0.0102417286638165
"7953","ESCO1",-0.136599919147084,1
"7954","OSBPL1A",-0.0976983274153165,1
"7955","GATA6",0.0725346833599842,1
"7956","GREB1L",-0.0179006176609681,1
"7957","RMC1",-0.174251284240456,1
"7958","PELP1",-0.103073019958855,1
"7959","NPC1",-0.045756188739825,1
"7960","SLC14A1",-0.228887747745398,0.033879292619096
"7961","ARRB2",-0.176253845659461,1
"7962","SLC13A5",-0.0231392781739939,1
"7963","ZMYND15",-0.142105401729614,1
"7964","WRAP53",0.120418836755364,1
"7965","MINK1",0.178195045469744,1
"7966","SAT2",-0.198744531001297,0.596440553883783
"7967","ASGR1",-0.175452466463117,1
"7968","PIK3R5",-0.160326586784153,1
"7969","TP53",-0.113585926354799,1
"7970","CCDC40",-0.0941033033580507,1
"7971","ARHGDIA",0.281631739015818,7.27202937733518e-05
"7972","TMC6",-0.0861625497578952,1
"7973","SLC16A3",0.0975615384830781,1
"7974","CARD14",-0.0586638345065543,1
"7975","TTYH2",-0.170345251487443,1
"7976","RAB40B",-0.324145973856367,1.73353435055308e-07
"7977","EIF4A3",0.106499123289889,1
"7978","CSNK1D",0.0893516362217843,1
"7979","ANAPC11",-0.00592301495780369,1
"7980","TBCD",-0.0444113655155007,1
"7981","FN3KRP",0.0280024599137974,1
"7982","NARF",-0.195400222075462,0.79898511756632
"7983","RPTOR",0.0999433737207336,1
"7984","FOXK2",0.0412534608982131,1
"7985","TRIM65",-0.072790601989748,1
"7986","CBX8",-0.245163090523983,0.00592204637423672
"7987","SECTM1",-0.0674068305697198,1
"7988","RNF157",-0.29289379546692,1.6177518670445e-05
"7989","CEP131",-0.0369801858975711,1
"7990","ZNF750",-0.0660519577658732,1
"7991","WDR45B",-0.06195521298087,1
"7992","CBX4",-0.140367098923236,1
"7993","RNF165",-0.308951063432621,1.68543266617711e-06
"7994","DYM",-0.248959049734859,0.00386697955832517
"7995","MAPK4",-0.127228458132738,1
"7996","ELAC1",-0.234060365308682,0.0197521201637342
"7997","MBD1",0.0967418386597018,1
"7998","SMAD4",-0.259512651761417,0.00113949596401654
"7999","TNFRSF11A",-0.262202104203446,0.000826282704092672
"8000","ZCCHC2",-0.108125122039605,1
"8001","FBXO15",-0.226005961175792,0.0454666072300937
"8002","CBLN2",-0.0140981381316137,1
"8003","PMAIP1",0.0963152421774876,1
"8004","P3H4",-0.176725765548922,1
"8005","NT5C3B",-0.134481227084582,1
"8006","RETREG3",-0.0656371615723543,1
"8007","ERBB2",-0.251577148890307,0.00286941399335958
"8008","GRB7",-0.0713744696903364,1
"8009","MIEN1",-0.198625662641899,0.602699946799154
"8010","PNMT",-0.205997905492389,0.312215346994464
"8011","ARL5C",-0.153653214939241,1
"8012","STAC2",-0.1241060689988,1
"8013","IGFBP4",-0.255472804156487,0.0018316123959126
"8014","FKBP10",-0.109172022901377,1
"8015","TXNL4A",-0.142823295440728,1
"8016","CACNA1A",-0.143312964909159,1
"8017","MISP3",-0.222013357902535,0.0679024496335942
"8018","SAMD1",-0.202082830938869,0.444224398437106
"8019","BRD4",-0.176801508055542,1
"8020","SLC39A3",-0.0141943312338685,1
"8021","NFIC",-0.284710776038139,4.85484726808386e-05
"8022","TPGS1",-0.121610078669676,1
"8023","PLPP2",-0.160174467976356,1
"8024","ZIM3",-0.0911308146211911,1
"8025","PRDM15",-0.114859564228036,1
"8026","PFKL",-0.107923239011288,1
"8027","FEM1A",-0.17508223254193,1
"8028","VAV1",-0.234759138629666,0.0183478345633382
"8029","MVB12A",-0.140542826601029,1
"8030","CIB3",-0.104962998341542,1
"8031","SH3GL1",0.159138941247124,1
"8032","DUS3L",-0.134417356613847,1
"8033","DPP9",0.131980757718748,1
"8034","DMRTC2",-0.058680962014579,1
"8035","CCDC97",-0.224466306119931,0.053124348756246
"8036","TMEM91",0.0526329294355263,1
"8037","ZFP14",-0.37147036017084,6.05086603687375e-11
"8038","SIRT3",0.0921013203992059,1
"8039","IFITM3",0.244852885451776,0.00613043740020602
"8040","PGGHG",-0.0771009009330031,1
"8041","HUNK",-0.351762954375344,1.96521291310639e-09
"8042","COL6A1",-0.0115552764445552,1
"8043","IFNAR1",-0.000917246764141585,1
"8044","SOD1",-0.17945625471761,1
"8045","COL6A2",-0.0136782930918484,1
"8046","SIK1",0.100701264615631,1
"8047","DNMT3L",-0.203373302187969,0.395656374036728
"8048","TRPM2",-0.187869126023623,1
"8049","SCYL1",0.088089786197642,1
"8050","TMEM50B",-0.0672186455252,1
"8051","APP",0.332380599038243,4.77835010477498e-08
"8052","DOP1B",-0.177574581988223,1
"8053","URB1",-0.00806573559363353,1
"8054","AKT1",0.037105728268502,1
"8055","IL19",0.0373600452589683,1
"8056","EMP3",0.267082288860256,0.000457035678541994
"8057","SAE1",0.030516877954366,1
"8058","NTN5",-0.128372548424518,1
"8059","LMTK3",0.11929790672177,1
"8060","GEMIN7",0.00529067052182723,1
"8061","CBLC",0.180492017182487,1
"8062","WTIP",0.0328723445098465,1
"8063","ADAMTS10",-0.212694931170588,0.167396846396834
"8064","SLC6A3",-0.262091134880208,0.000837453201428545
"8065","RNPEPL1",-0.200152217074931,0.527270092181245
"8066","CAPN10",-0.0527598948233309,1
"8067","MYO1F",-0.202010241109907,0.447076788421905
"8068","ERVK3-1",-0.0101941103109349,1
"8069","NLRP12",-0.0604358559591435,1
"8070","CACNG8",-0.116180977452167,1
"8071","ZNF787",-0.0408023563657644,1
"8072","TIMM29",-0.197650459788898,0.657019444853925
"8073","FBN3",-0.207313587470956,0.276756956349257
"8074","CARM1",-0.0976212607199501,1
"8075","EVI5L",0.0665054752667335,1
"8076","TM4SF5",-0.0104426516359205,1
"8077","SLC47A1",-0.371683274358709,5.82057556285547e-11
"8078","PSMB6",0.077971369624222,1
"8079","GPR32",-0.139478137701537,1
"8080","SIGLEC10",-0.140044766989119,1
"8081","ACP4",-0.0929543349757629,1
"8082","KLK3",-0.00545425848109,1
"8083","ZNF473",-0.0925241039137242,1
"8084","RPS11",-0.111945406323207,1
"8085","PTH2",-0.103553549168859,1
"8086","RPL13A",-0.132499066845938,1
"8087","CTU1",-0.0947061082490013,1
"8088","NOSIP",0.184802101223832,1
"8089","IGLON5",-0.0706623210812074,1
"8090","RCN3",-0.0418084543471313,1
"8091","ZNF614",-0.0827508386103624,1
"8092","SLC2A5",-0.222663320420988,0.0636399404973065
"8093","RERE",-0.159772412313685,1
"8094","MMEL1",-0.174995956273675,1
"8095","CFAP74",-0.0933546572014446,1
"8096","PRDM16",-0.133980048866323,1
"8097","CELA2A",-0.198343718961653,0.617887170281133
"8098","PADI3",0.0568280944963794,1
"8099","FHAD1",-0.0689553665830569,1
"8100","PADI1",0.000998912464205411,1
"8101","EPHA2",0.376462543472606,2.41105351500383e-11
"8102","ARHGEF19",-0.234750232027351,0.0183643874864028
"8103","EFHD2",0.316937473364367,5.18299112644619e-07
"8104","PEX14",0.25988544470866,0.00109009033219569
"8105","PGD",-0.348635663121043,3.33941976128671e-09
"8106","MYOM3",0.224223307037785,0.0544381778387944
"8107","SH3BGRL3",0.442665656936,2.40484674414408e-17
"8108","CNKSR1",0.344014975098126,7.22934936873672e-09
"8109","RPL11",0.154978390692963,1
"8110","IL22RA1",0.251304479428236,0.00296090159852902
"8112","C1orf216",-0.0332245419490467,1
"8113","KIAA0319L",0.0231638205508059,1
"8115","C1orf94",0.0682377770420815,1
"8116","DMRTA2",-0.211031776446233,0.195801417549025
"8117","PLK4",0.223997434619428,0.0556857261814987
"8118","MAP3K6",0.135205156199359,1
"8119","FCN3",-0.067675552544939,1
"8120","GPN2",0.163419388088415,1
"8121","SYTL1",-0.0674230228378615,1
"8122","WDTC1",-0.101928533927943,1
"8123","CELA3A",-0.0946254811952466,1
"8124","NBPF3",-0.0878523528327843,1
"8125","HSPG2",-0.0802102541241512,1
"8126","ITGB3BP",0.0906014987173848,1
"8127","SERBP1",0.2619311880156,0.000853586193014106
"8128","BCL10",0.400617630045194,2.2233348093249e-13
"8129","CCN1",0.228250913597139,0.0361687389872149
"8130","PRKACB",0.0266267829823258,1
"8131","PIGK",0.159662637151458,1
"8132","TINAGL1",0.305142009989631,2.9195190570805e-06
"8133","AZIN2",-0.0324545233879875,1
"8134","RPS8",0.00614498847046795,1
"8135","KIF2C",0.14848133833666,1
"8136","PTPRF",0.0147176747949897,1
"8137","BEST4",-0.101113549804337,1
"8138","MOB3C",-0.0381181186789064,1
"8139","CYP4B1",-0.253693921521705,0.00225166272579438
"8140","TMEM61",0.0252915547162584,1
"8141","DMRTB1",0.0288273105715729,1
"8142","LMO4",-0.344576343305859,6.58617103039585e-09
"8143","SYPL2",-0.0457930635777852,1
"8144","BARHL2",-0.0507532313777507,1
"8145","MTF2",0.140571119852155,1
"8146","SLC44A3",0.0477558225204638,1
"8147","IGSF3",-0.0234236685647814,1
"8148","ZNF697",0.131856808619976,1
"8149","CTTNBP2NL",0.0665099321766357,1
"8150","STRIP1",0.20591438787148,0.314566513626867
"8151","KCNA10",0.00709808373033979,1
"8152","PSMA5",0.240446727931589,0.00995669875581998
"8153","FNDC7",0.00943639499931966,1
"8154","C1orf162",-0.155146230939609,1
"8155","CD53",-0.193237732536736,0.961640176468895
"8156","PROK1",-0.11962152230661,1
"8157","CELSR2",0.141790797545672,1
"8158","ITGA10",-0.219702793663718,0.0852605462298855
"8159","GPR161",-0.232530230570561,0.0231977353242961
"8160","ALDH9A1",-0.26304654380562,0.000746357266208565
"8161","ATP1B1",-0.0995389345766535,1
"8162","TIPRL",-0.0508420571872847,1
