"ID_REF"	"GSM237996"	"GSM237997"	"GSM237998"	"GSM237999"	"GSM238000"	"GSM238001"	"GSM238002"	"GSM238003"	"GSM238004"	"GSM238005"	"GSM238006"	"GSM238007"	"GSM238008"	"GSM238009"	"GSM238010"	"GSM238011"	"GSM238012"	"GSM238013"	"GSM238014"	"GSM238015"	"GSM238016"	"GSM238017"
"208616_s_at"	9.392935168	9.740712186	9.817376543	10.01194984	10.17593824	9.502873482	9.74973492	9.762615399	9.563591141	9.493828695	9.906104627	9.53654023	9.896875794	9.596580046	9.76909763	9.846680887	9.585188596	9.658924649	9.739973914	9.765064765	10.30951341	9.679410647
"208619_at"	9.003261293	9.062453356	9.020399897	8.658553262	9.018674961	9.338163808	8.992345348	9.058992148	9.240571176	9.290679269	8.904311175	8.977547035	9.491305722	9.220508942	8.920476403	9.032091767	9.037209987	9.376752926	9.018517772	9.069436876	9.055974128	9.041646437
"208620_at"	9.809886098	9.921117411	9.643118251	9.853464055	9.617067172	10.0588104	9.699160129	10.0316252	10.06403621	9.735232324	10.04089993	9.937128826	10.34007699	9.680829192	10.16217539	10.16999364	9.709606866	9.865673952	10.17632356	10.15436619	9.999992247	10.37520749
"208623_s_at"	8.219154629	8.187376044	7.568256137	8.320953029	8.512881915	8.54811404	8.776397814	8.856977712	8.542040148	8.687659879	9.428168427	8.237617922	8.055353682	8.755095398	8.495227556	8.567926176	8.909075674	8.287887547	8.465377788	8.932353029	8.984935338	8.472043878
"208624_s_at"	7.992062594	7.675457943	6.721520897	6.973136023	7.907174008	7.761408754	8.017372652	6.887276672	7.609622594	7.786242223	7.07765252	7.511043762	8.409238603	7.334102251	7.489744666	6.515014842	6.811018509	7.983639388	7.933388308	7.569196648	7.762743223	8.118966992
"208626_s_at"	9.056572974	9.323794288	9.381307547	8.78263368	8.829932895	9.146152044	9.261592294	9.46661514	9.208567565	9.469957787	8.957645094	9.187142457	8.775187828	8.849270396	9.466699506	9.039873137	9.411174478	9.075538879	8.998018856	8.816530321	9.032355672	9.306309225
"208628_s_at"	11.70347781	11.60134675	11.36824983	11.47840655	10.99733761	11.7352907	11.7002229	11.76846423	11.72242825	11.73906454	11.8764895	11.41652254	11.7715443	11.7034161	11.38745059	11.66531131	11.5539854	11.28865723	11.76231112	11.53173548	11.74542118	11.8542673
"208631_s_at"	8.824624116	8.724304331	8.96353773	8.34264582	8.894217923	8.878678186	8.740849594	9.094968063	9.253818871	9.051395341	8.598613343	8.646335574	9.24099771	8.684362703	8.236450562	8.957159433	9.016674851	9.269309889	8.980374108	8.550708395	8.874681833	8.735899528
"208634_s_at"	9.12985272	9.134682591	9.432376368	8.670817667	8.062244457	8.944151132	9.317806151	9.427344509	9.152067472	8.974083887	9.556184303	9.083252217	9.119291358	9.006722081	9.064960772	9.137276079	9.531375453	9.416660109	9.199429088	9.255027291	9.076801407	8.971714203
"208636_at"	8.392537221	9.894809536	8.772081187	9.020513546	8.613660497	8.761355673	9.770460689	9.878108809	9.157594563	10.18034436	8.629282895	9.283985796	10.55538083	10.18313189	9.470793427	9.51476594	9.774393177	9.564218326	10.18521894	9.549124405	8.773731302	10.24557031
"208638_at"	9.13618071	9.295201619	10.28826265	9.113707346	9.05924236	9.190218174	8.997126269	9.339344358	9.446540472	10.02390317	9.09456044	9.406166991	10.02810606	9.278575297	9.353571485	9.076782218	9.455005318	9.259870101	10.03772739	9.16552877	9.864612915	9.566713813
"208640_at"	11.51075201	11.33208859	11.09157454	10.78141191	11.06715572	11.32835276	11.3937103	11.50257431	11.43134215	11.28433004	11.53935247	11.43471602	11.35400932	11.09283774	11.28003345	11.28564159	11.22027401	11.65041878	11.59493863	11.41757237	11.09506583	11.17453699
"208642_s_at"	9.583781399	9.770348987	9.596533346	9.869054654	10.01993785	10.28060685	10.08251879	10.22885726	10.0149405	10.6029479	9.830576846	9.957232833	10.28318076	9.960516674	9.575492063	9.75870889	10.081441	9.892705486	10.23639089	9.921897991	10.32338371	9.803498551
"208644_at"	9.508189489	9.018925448	8.603406968	8.973429934	9.474434227	9.292783595	9.139212018	9.200110765	9.048803125	9.500174765	9.406973861	8.820206382	9.109895634	8.744304741	8.73405121	8.936305408	9.091329328	9.125353265	9.342583889	9.175610541	9.387494202	9.141551204
"208645_s_at"	12.98658448	12.97294936	13.35302026	12.89309436	13.00849227	12.81961777	12.9877509	13.05836297	13.20417974	12.95575641	12.73160128	13.08269795	12.79547573	12.94763672	12.75532486	13.01813216	13.12996486	13.12209562	12.93308604	12.81193753	13.10078498	12.63942615
"208649_s_at"	9.513086004	9.880508543	9.369824449	9.598708616	9.264272606	9.985913397	10.53492598	9.727856327	9.90737497	9.415468625	9.966041582	9.453137462	10.14970446	10.30215754	9.675817844	9.374727699	9.500756345	9.729637786	9.659953077	9.567850723	10.05597206	10.12505725
"208650_s_at"	8.811152161	8.895885866	10.57972384	7.945532145	5.227327141	8.714250397	9.435456193	9.377337427	6.554059205	8.356750497	9.734490694	8.623018915	7.086220715	8.683575046	8.900034134	7.831643528	9.452700426	8.508482388	8.450044762	8.204266877	8.368191448	9.618113866
"208652_at"	9.746771712	9.401455633	8.974880854	9.646038555	9.291442095	9.339601218	9.528985142	9.768373002	9.590094199	9.284690018	9.1823248	9.222582073	9.240889496	9.587077256	9.028715158	9.958333677	9.341991763	8.839120141	9.5298541	9.284098989	8.967995381	9.218457927
"208654_s_at"	8.419507872	8.428837113	9.27942346	8.717281967	8.250596068	8.818848947	8.626403498	9.115948379	8.493700471	8.721796843	7.999391363	8.108441876	8.240299906	8.265623031	8.222574122	8.541295899	8.412672134	8.620145205	9.22068216	8.518982841	8.697527999	8.941791889
"208655_at"	9.602108833	9.683056793	10.12095103	8.885784081	9.193427923	9.295786017	9.122156192	9.82352861	9.698863887	9.548224864	9.516049868	9.261028376	9.474548011	9.310360932	10.05423442	9.208284414	9.621424989	9.769988508	9.539507442	8.946401094	9.792802694	9.476079085
"208658_at"	7.131254693	7.568714977	8.121053501	7.44319468	7.109514195	7.516458396	7.337722266	7.24110585	7.587871629	7.530973573	7.11140984	7.255855551	8.06231703	7.529151115	7.519452999	7.34288431	7.26308842	7.557669972	7.957088505	7.347020912	7.861280174	7.582906324
"208659_at"	10.84752385	11.02536015	10.81898947	11.22052224	10.62134288	10.95236982	10.49567503	11.20047329	10.93404418	11.13639333	10.49378464	10.71919657	11.60131346	11.08272471	10.49852253	10.74660388	10.84542068	11.28068953	11.36072255	10.78995245	10.87381407	11.06540327
"208662_s_at"	9.239827555	8.98982426	10.50718227	7.944244306	9.101976237	8.994291087	8.645068212	8.679976775	8.678371619	9.081702013	8.734202545	9.087101862	8.999063511	8.226032607	8.736794183	8.30500606	9.290490782	9.043802911	8.868838151	8.733682104	9.390844393	8.258803327
"208666_s_at"	6.409807845	6.345735969	7.075026249	6.216883227	6.338647453	6.947660683	6.261385717	7.26486886	7.313073113	7.296881967	6.913065291	6.714316809	7.214837893	6.760698354	6.501601653	6.77527055	6.611823714	6.733013003	7.016162092	6.608859438	6.5911799	6.337263211
"208668_x_at"	11.39773112	11.59554409	11.42594663	11.49736187	11.9111039	11.76379544	11.79047313	11.60345109	11.35570912	11.79865549	11.48222626	11.46526503	11.45615094	11.60374559	11.21576266	11.30397285	11.41645938	11.4760529	11.33059878	11.67987413	11.75520726	11.92921063
"208669_s_at"	9.737896684	9.758782085	10.0571486	9.395590748	9.215737696	9.532274616	9.475038714	9.790789286	9.487459831	9.810048751	9.182985695	9.740308527	10.29305113	9.49853873	9.663726708	9.663259046	9.79140331	9.745290075	10.19589719	9.582331009	10.21543138	9.637004015
"208673_s_at"	7.308347534	7.070469607	7.419235244	7.258855526	7.422783928	6.969966159	6.857754572	7.67720029	7.457911311	6.900836104	6.929137395	6.988881286	7.907825569	7.640490228	6.503890497	7.365791639	7.458202442	6.990848887	7.682142604	6.874495657	7.355403488	6.81370529
"208675_s_at"	10.74998389	10.97492899	11.14404509	10.77970573	10.55196189	10.89997783	10.99655818	10.50341077	10.8663062	11.48978981	10.78449379	10.9724259	11.50171819	10.94509876	10.65110547	10.03057973	10.56680563	11.06018605	11.25904372	11.06257449	11.49713677	11.03585143
"208677_s_at"	9.24223827	9.447361608	9.059089689	9.07223603	8.55816296	9.312349498	9.074289319	8.745471208	9.273104743	9.721107412	9.804394868	8.812153036	10.16088155	9.892626008	9.255516714	9.135098889	8.742792042	10.02029615	9.63787816	9.441531758	8.943271576	9.355386315
"208678_at"	9.932058591	9.918415607	9.524049579	10.3372856	9.676535018	9.891197245	9.87118811	10.18970494	9.9907166	10.23336342	10.099376	9.757048104	10.16145583	10.1183462	9.672074713	10.04482288	9.936942338	10.21803289	10.12250352	10.25430689	9.784194813	9.958622984
"208680_at"	12.47350967	11.31296347	11.07584262	11.74436214	11.67107308	11.60491486	11.84771696	11.68822117	12.23776509	12.01600967	11.99865493	11.55739623	11.88458043	11.79474754	11.00649692	11.82120933	11.76603297	12.17551871	11.72050765	11.41075344	12.46141298	11.67843194
"208682_s_at"	7.800551372	8.443519112	8.765941023	7.830161943	7.368958317	7.660586931	7.835098434	7.735138944	7.793729142	8.298300572	7.342494503	8.052499935	7.961017744	7.805319199	7.669035828	7.771582143	7.613584817	8.042660052	8.360687387	7.648248278	7.93198637	8.140285034
"208683_at"	10.69284269	10.80576822	11.39304453	10.6193507	9.896685441	10.78039104	10.55486733	10.96578918	10.38909454	10.80019819	10.65599436	10.59030321	10.93897962	10.1463533	10.45352019	9.90617158	10.77180106	10.82792178	10.74427219	10.74124632	10.87619851	10.37602887
"208684_at"	9.807595266	10.10822183	10.41624674	9.458034394	9.235077433	9.807245563	10.02535894	9.363771027	9.218950852	9.940909564	9.806472562	9.864275748	10.50552236	9.667695308	9.720307059	8.761272038	9.433032969	9.827993361	10.17624736	9.642436851	10.20917451	10.10674109
"208689_s_at"	10.68003696	10.88028857	11.37651858	10.58276236	10.52691079	11.14135478	10.74463719	10.79795144	10.99560793	11.70739487	10.88767109	10.9439711	11.44057445	11.08505418	10.94881157	10.70825148	10.42987535	11.12121331	11.26421465	11.19073901	11.26741069	10.95403044
"208691_at"	10.44987554	9.574439826	8.151908036	10.27279831	10.86955221	10.19896744	10.11888423	10.76199905	10.17737258	9.782578026	11.08308123	10.10976612	10.98870157	9.883168027	9.601401628	10.47793557	10.13376699	9.467133637	10.72317051	9.855523711	10.65208691	9.849450522
"208692_at"	12.74226842	12.50915337	12.59896199	12.76568368	12.74149303	12.47643118	12.55641414	12.48574381	12.72414513	12.48867699	12.53261944	12.45777758	12.77296332	12.60447677	12.1889889	12.66398525	12.75279976	12.52576516	12.62538367	12.08778992	12.74617889	12.01499307
"208693_s_at"	9.26545067	9.829452088	9.619758012	9.132508018	8.410797806	9.713600577	9.9648681	9.780755785	10.27464747	9.707826895	9.992378284	9.609253877	10.19108057	9.66726526	10.0282279	9.911335999	9.809502239	10.57465555	10.3796371	9.849871639	9.624634129	10.31906681
"208694_at"	6.356821246	6.038693532	6.20724386	5.125555166	6.810917339	7.041979633	7.169440629	7.384502248	7.128811132	7.217785468	7.4767465	6.618182516	7.165623795	7.292506532	5.956997895	7.428723877	7.357834853	7.829343884	7.775028307	6.915320574	7.116218049	6.214502657
"208695_s_at"	12.37523898	12.38203053	12.8312929	12.49708424	12.48659752	12.30797559	12.27141764	12.45771323	12.51352244	12.23785093	12.46163184	12.37729285	11.93405641	12.344677	12.38691454	12.56367782	12.55029759	12.25786576	12.3482783	12.32272026	12.46448498	12.27207497
"208697_s_at"	11.37517537	11.1516296	12.02396754	11.36251412	11.01771019	11.56210159	11.346984	11.53654098	11.70293111	11.5805055	11.15519111	11.4460642	11.13529162	11.55195032	10.97141548	11.87508345	11.47555498	11.58449245	11.5323959	11.30576656	11.37813364	10.8525606
"208700_s_at"	9.091953419	8.565597609	8.258238402	8.258478544	9.153700715	8.741080148	8.533871744	8.571650241	9.160251206	9.52545549	8.654051061	9.118493959	9.12370045	9.000528621	8.164511186	7.545007439	8.582141392	9.077247994	8.344754765	8.409188728	9.018599893	8.560361493
"208703_s_at"	9.103785724	9.253193397	9.195740803	8.332772738	8.325983449	8.911852222	9.20071103	9.369749648	9.003479524	9.508807808	8.601965401	9.414590426	9.875380205	9.55307931	8.87211468	9.447656182	9.380708625	10.14202364	9.856027879	9.05909524	9.647757103	8.866757257
"208706_s_at"	8.331788554	7.963273448	8.875093059	8.367114122	8.165583656	8.007113666	8.331854727	9.029727616	8.848303675	8.31365823	8.269131123	8.177956597	9.102097118	7.976292679	7.655439073	8.148948263	8.270032621	8.151771939	8.628733641	8.241442156	8.413430255	8.015263973
"208709_s_at"	9.35715337	8.982411019	9.157237848	9.117735293	9.222761574	9.091976396	9.078104712	9.024232667	9.324230137	9.182834529	9.584017223	8.776231479	9.384358231	9.205051583	9.19459696	9.296534798	9.195574192	9.447644513	8.971688005	9.196385247	9.551099749	9.036499018
"208712_at"	7.31339589	7.901764086	7.310541889	7.278764556	7.178646888	6.866307456	7.784793336	8.237111646	7.134237328	9.41250862	7.970283438	8.979009674	8.585775968	7.940384266	7.689431608	7.257995238	9.392458694	7.515437653	8.143590382	8.433524761	7.159882028	8.335757382
"208714_at"	9.908009115	9.396118791	9.076891139	9.409225343	9.969829327	9.522788237	9.630944628	9.651239752	9.427608585	9.900435991	9.183161505	9.481448835	9.97920278	10.03956491	8.985165624	9.298734937	9.422760862	10.09653807	9.524895952	9.51801041	9.350795158	9.492924688
"208717_at"	9.043944912	8.934206739	9.171704511	8.655281434	8.898035794	9.14825503	9.229150648	9.375505151	9.356153603	9.050145792	8.808291797	9.073056684	9.688992478	8.717152714	8.948676552	9.076452479	9.079126796	9.16094406	9.022846419	8.722244494	9.428122611	9.11235606
"208718_at"	10.97924536	10.72404358	11.19474364	10.88741677	11.18372517	10.99579795	10.9984283	10.81935523	10.89147036	11.04112995	10.95033406	10.98968658	10.94478619	10.8849824	11.06060938	10.89774988	11.01173888	11.07396758	11.13422451	11.25969253	11.23340502	11.08415319
"208720_s_at"	9.383650751	8.700637099	9.584420119	9.661304593	9.484170174	9.607463269	9.233376848	9.487694719	9.604443488	9.65569265	9.945933062	9.610253697	9.121046327	9.701119729	9.35127024	9.835355315	9.507913283	9.602750801	9.573761208	9.610273334	9.620316401	9.366536786
"208721_s_at"	7.25890111	7.030342505	7.542130105	7.061077609	7.300988173	6.967215272	7.383054063	7.437013059	7.201289401	7.672219314	6.967929678	7.027881154	7.320928495	7.400417795	6.633351076	7.202125922	6.90754087	7.608924241	7.418556536	7.126248139	7.424261324	7.607819954
"208723_at"	8.494482616	8.656669573	8.294184956	8.41636099	8.609052472	8.578526645	8.883553594	8.124703553	8.216678753	9.361084032	8.647938274	8.428932255	8.987577413	8.592014839	8.758397497	7.968746874	8.23406348	8.585793368	8.612685212	8.602227731	8.684001394	9.562962342
"208724_s_at"	10.90303549	10.91998075	10.9784861	10.89644199	10.58945197	10.97614629	10.74657539	10.94495357	10.69580947	10.84133501	11.04476684	10.96335777	11.22880792	10.9680403	10.87455201	11.09489293	10.85145962	10.86506874	11.44237493	10.99568795	11.00466432	10.94124638
"208726_s_at"	9.757936455	9.885597166	10.37779231	10.26834737	9.929980673	10.12216121	10.22926829	10.54924017	10.5790148	11.1755726	10.32003722	9.808090708	10.60293154	11.02843793	9.666974168	10.73177682	10.11815421	10.80143669	10.77138816	10.22313931	10.38286197	10.46182042
"208728_s_at"	8.339868018	8.406373797	8.348969368	8.627614823	8.369117155	7.966801008	8.080027378	8.495550293	8.67357676	8.395702848	8.50951824	7.931326391	8.605347037	8.480231622	8.135527425	8.445328582	8.454835704	7.91270233	8.697331495	8.375727672	8.694901888	8.536515167
"208732_at"	7.528552393	7.862787331	9.024568812	7.520454762	6.817455458	7.291921632	7.206474151	7.805400068	7.95463858	7.099774372	6.93566179	7.64351569	8.112493065	8.168105207	7.529299141	8.206038087	7.639531818	7.942885457	8.421182552	7.501982204	7.529765328	6.960597715
"208736_at"	9.41343617	9.268508154	9.323582922	9.756049066	9.216404474	9.18281193	9.148357423	9.755565913	9.545564664	8.926143198	9.499881803	8.865795552	9.509135175	9.489135591	8.991194257	9.71366905	9.434948234	9.386573305	9.964878581	8.917409504	9.436797984	9.105092378
"208737_at"	10.55766989	10.88447463	11.0528789	10.92651711	10.26251646	10.55639167	10.62991069	10.7883739	10.65519034	10.17020332	10.73984585	10.07345761	9.552260785	10.59733512	10.2725423	10.51110066	10.52875153	11.24445048	10.7144407	10.81193162	10.6219138	10.04767571
"208742_s_at"	10.44684887	10.21331946	10.3255709	10.45122742	10.13072574	9.813286061	9.925788493	9.837037538	9.847892262	10.30521743	10.42313586	9.971138506	9.85717581	10.21481893	9.590901445	10.3752648	10.21707127	9.847513383	10.29618678	10.01895604	10.35802252	10.13422342
"208743_s_at"	9.116112358	8.948450602	8.171925383	8.920172762	8.50373054	8.647554604	8.498085734	8.944960543	8.534604577	9.417525604	8.856023075	8.561757602	9.376343059	9.491802768	8.375664275	9.161441139	8.550400242	8.699918898	10.01697781	9.043439844	8.716634668	9.169196849
"208745_at"	7.086166848	7.048713622	8.177120004	7.142534458	7.381814694	7.154793318	6.969883157	6.830018805	7.30773243	6.487230302	6.89321975	7.041381537	7.05590622	7.552509768	6.889372759	7.097381996	7.163952171	7.208566521	7.020553367	6.641614232	7.551851003	6.17862485
"208747_s_at"	11.17283804	11.41992918	10.53420175	11.32145594	10.8433798	10.61515009	11.66401304	10.87386577	11.22009614	10.80171686	10.86571506	11.39908547	10.270754	10.61441193	11.46836514	11.69806004	11.03231863	10.69942881	11.98961062	11.42233835	11.11288084	11.54593028
"208754_s_at"	5.810403383	5.389649937	6.262424154	5.675632435	6.035225746	5.686081399	5.641092739	6.111545514	6.066034445	5.50145228	5.890021597	5.53415599	6.131098896	5.814662269	5.649902903	5.59553049	6.071820494	4.866721046	6.499349674	5.652805878	6.282222595	5.409536142
"208756_at"	10.10423057	9.868591034	9.658103273	9.89701368	9.501667411	10.15608526	10.33393896	9.433078549	9.938760028	10.75779991	10.20123734	9.950087225	10.44502219	10.45392984	9.684428275	8.45586395	10.04710988	9.983536779	10.36050896	10.08691912	10.37194886	10.20079325
"208758_at"	8.265115925	8.882118533	7.93911915	8.457294968	8.219278331	8.833482241	9.170900416	8.938215745	8.633772807	9.566677304	8.757995788	8.294435884	9.284865636	9.084639579	8.225686818	8.782347394	8.655746701	8.719909382	8.697513396	8.377571333	8.808042305	8.750631754
"208761_s_at"	8.930720116	8.676151814	8.960755034	8.86741069	8.62741975	9.168451076	9.838043972	9.229851345	9.075734641	9.549968567	11.28897566	8.834245595	8.586090164	9.108680627	8.486972305	8.914432072	8.669272569	8.791033126	9.050517261	8.676442493	8.890476836	8.683715475
"208764_s_at"	10.20667618	10.0267602	10.18746056	9.988101204	10.42517723	9.96772705	9.929648024	10.14213133	10.47244189	10.04152169	10.1018458	9.980169816	9.717166973	9.932873949	9.529326287	10.29575359	9.881962571	9.725058881	9.740172101	9.669315548	10.3608956	9.713730634
"208766_s_at"	9.546906234	9.305442288	8.716691106	9.324620986	9.811713182	9.319806126	9.417318884	9.302670971	9.432589905	9.444852702	9.734786749	9.180126921	9.494763539	9.498461641	8.89224258	9.566703247	9.331589379	9.242246442	9.5465231	9.338478855	9.562271609	9.537525033
"208768_x_at"	12.46046767	11.83137561	12.49123369	12.05424334	12.07697478	11.91962955	11.95184569	12.09690533	12.15638634	12.24636006	12.1673833	11.86231517	11.90900982	11.78655631	11.74288827	12.11905565	12.25573174	12.32182646	11.99394029	11.76204597	12.25857535	11.84186931
"208770_s_at"	8.50026551	8.624265611	9.013663941	8.493477771	8.465679785	8.534503551	8.790244901	8.468412235	8.57533728	8.424098035	8.339260091	8.407221235	8.349115643	8.609529736	8.257791705	8.744488422	8.434733591	8.756803061	7.9901617	8.210064381	8.647133368	8.614460084
"208771_s_at"	9.907755913	9.289968376	10.03589289	9.734477508	10.81348569	10.44944228	10.13159757	10.04868519	10.22220521	10.53577026	10.28369097	9.910936066	10.19343608	10.29577615	9.78549235	10.10885088	10.13507042	10.17325986	9.53085904	9.231324798	10.34433803	9.517719634
"208775_at"	9.541097446	9.306567936	9.077199438	9.872815229	9.991800761	10.02393555	9.701593124	9.827834221	9.427702013	9.931600951	9.756844821	9.756063355	9.769098268	9.479277347	9.092348826	9.894621812	9.719022042	9.86495977	9.702211063	9.355790349	9.695043125	9.814417013
"208777_s_at"	9.886847037	9.580121769	8.264292844	9.641737582	8.89822089	10.16671633	9.753046066	10.00823142	9.659204868	10.10142397	9.940223129	9.364040287	9.729303257	9.542535331	9.045345843	9.651479632	9.34275267	9.624129454	9.777576622	9.624593253	9.59991926	10.17630383
"208780_x_at"	10.77177103	10.59699043	10.63111578	10.66937732	10.67075636	10.83875047	11.56478736	10.93814614	10.46835858	11.16661797	10.48323388	10.58200979	10.47850333	10.73436313	10.47465457	10.99157289	11.15625426	11.17513289	10.6173216	10.84731977	10.65391515	10.66319302
"208783_s_at"	8.267330169	8.32725065	9.640228981	7.936098047	8.316769926	7.824276024	7.698348779	8.858140539	8.170967879	8.211345166	8.732231431	8.147749871	8.288960102	7.394522291	7.840512431	7.90879355	8.344269516	8.194025313	8.624534301	7.994654333	8.684712894	7.318133566
"208785_s_at"	9.486319353	8.8390593	8.986110435	8.883186102	8.336589341	9.157225624	8.526162841	9.113494457	9.200394263	9.066342539	9.330349219	8.557322388	8.974028887	9.071133933	8.773969198	9.144977421	8.406775459	8.96757941	9.377010579	8.995486021	9.138420029	9.272250128
"208787_at"	10.24464331	10.03376175	10.40149958	10.39144894	10.65442064	10.73382604	10.74408653	10.48423009	10.3859592	10.72493055	10.19851453	9.663526676	10.60523662	9.947720961	9.890674601	10.54704174	9.956767164	10.3459926	10.44357262	10.01874607	10.40984194	10.20948519
"208788_at"	9.009858668	8.767778134	9.035099728	9.167576617	8.091036125	9.052403605	9.469596467	9.790508173	8.26588755	9.645839896	8.868382548	9.151250433	9.868040278	9.031911733	8.855020999	8.75206765	9.047554678	9.40752672	9.612342747	9.094474431	9.715155178	8.979282754
"208792_s_at"	7.292889941	9.403326352	9.755300704	7.136788719	5.797097817	8.241339392	7.532663031	6.451301264	8.326955457	6.067230841	8.931652772	8.556720915	6.395517278	6.002722112	8.94836137	5.820306209	9.537211713	7.553327008	8.927277018	9.42852968	10.04033945	6.90445249
"208794_s_at"	6.620421833	6.255339721	5.891748555	5.880626422	6.43289418	6.33720613	6.502905587	6.974298134	6.952793568	6.267976814	7.050981117	5.954694293	6.876419214	6.221085083	5.974862758	6.344385534	6.299059195	5.985467446	6.580911709	6.17354699	6.376519432	6.4071348
"208796_s_at"	8.892553846	9.347854844	10.76772197	9.039133159	8.827971699	8.863430807	8.613686652	9.415516188	9.321535983	8.768395757	8.40005581	8.901359702	8.281360474	8.661163622	8.821106389	8.615271915	9.488953985	9.260782041	8.909967926	8.533116535	9.424544321	7.531104794
"208799_at"	10.26575214	10.2173009	9.634703819	9.953380194	9.495397482	10.17439717	10.36131364	10.95074484	10.25348978	10.50203542	9.944630194	9.787175871	11.06470253	10.35865267	9.610190658	10.18205674	9.97766144	10.47482372	10.4614103	9.792933958	9.876870888	10.63604729
"208801_at"	9.109130898	9.23288927	9.723528291	8.998704405	9.035166907	8.944830707	9.378339876	9.533843003	9.317320597	9.514707826	9.438756253	9.269913443	9.326532225	9.242414954	9.059277002	9.641781309	9.607751109	8.983006701	9.463954872	9.486562589	9.577917758	9.071357605
"208804_s_at"	8.921634208	8.932173835	9.702675056	8.281259505	9.464059848	8.676253959	8.656237571	8.904537493	8.811236764	9.601741109	8.663462015	9.147791512	9.428402102	9.325575807	8.511084182	9.26670216	8.981872756	9.017467179	8.84158368	8.934592551	9.055987872	8.592625095
"208807_s_at"	7.731908624	7.722471196	8.188682193	7.206920429	7.841553739	7.96235731	7.800513757	7.678532759	7.909995097	7.452952421	7.757408081	8.096052537	7.635731385	7.3476936	8.014468416	8.264306734	7.660041789	8.027350993	7.56765539	7.73915739	7.647241701	8.056210934
"208811_s_at"	8.206994598	7.45982335	7.374828625	7.852739001	7.849198867	8.272182563	7.874225268	8.097483444	7.963677989	7.827143301	8.064593279	8.146531471	7.121575284	8.205070848	7.51485221	7.589118696	7.54304492	8.006940033	8.66917481	8.590638377	8.064559727	7.800382877
"208813_at"	8.240959757	7.69969932	7.957773254	7.242263167	8.632238383	7.814050644	8.282542577	8.271698101	8.126949691	8.466899115	8.267469392	7.575635338	8.321512766	7.879897106	7.300391595	7.920695397	7.760649321	8.341386818	7.613454984	7.163321048	7.549850715	7.590898326
"208818_s_at"	9.525387523	9.48537804	9.415003784	9.26789873	9.372880249	9.161238445	9.499957919	9.564043461	10.2211703	9.46267329	9.673493342	9.180146014	9.849122329	9.340922906	9.16236984	9.675915419	9.490939667	10.02646646	9.308525803	9.671224382	9.891580134	9.618221893
"208819_at"	9.865240425	9.956178511	9.572434182	10.0430741	9.720410249	9.785062731	9.901711939	9.794549778	9.328568358	9.055733949	9.652503738	9.407312495	9.895199573	9.821060391	9.386304007	9.773721567	9.586000967	9.591193592	9.995205364	10.23061124	9.91285572	9.830274639
"208821_at"	9.298237947	9.285726452	8.260964039	9.045227483	9.733958929	9.351735462	9.396809655	9.551258736	9.19226314	10.12945192	9.308891204	9.491975052	9.534976236	10.3481324	9.019507349	9.383505829	9.117129983	10.25053262	10.01690324	9.365787323	9.189700268	9.208908229
"208822_s_at"	8.898610376	8.674790681	8.737817803	8.833742072	8.998995476	8.957600225	8.953793781	9.112804147	9.165301809	9.03056065	9.413190565	8.652510153	9.146945496	8.724685112	8.0963747	8.919361351	9.003411264	9.173034956	9.297419804	8.462658812	9.161811019	8.715255893
"208825_x_at"	13.15040376	13.1731164	13.45829965	13.13088298	13.24699925	13.22154157	13.10883503	13.16370435	13.29866017	13.26491249	13.27404632	13.16065238	12.84940395	13.00663895	13.11951094	13.16056938	13.22791266	13.03124746	12.88659949	13.13834535	13.38598209	13.05787371
"208828_at"	7.922083004	8.483465084	7.062249273	6.023515865	7.430975326	8.191858353	8.517003452	6.211440195	6.649281129	7.667448469	7.855185809	7.814818475	6.561880456	8.71814353	7.117688121	5.993271749	7.333617752	8.648990887	7.468030032	7.458960652	8.035814828	7.771135819
"208829_at"	10.36031368	10.62772707	9.604520604	10.6209047	10.65352498	9.906981976	10.04940018	10.54359994	10.30690136	10.07108819	10.27116151	10.07233169	10.25083223	10.02220252	10.45669274	9.869081701	10.01348337	9.80031752	10.60809618	10.05961205	10.1059331	10.63345577
"208830_s_at"	7.123380577	7.172382059	7.178687798	7.141183547	7.142818166	7.461315031	7.372284702	7.118374422	7.047197505	7.544809369	7.219280942	7.203680482	7.104489452	7.005217036	7.338150993	6.971742857	7.082505654	7.037957028	7.152933599	7.226620507	7.111621774	7.477543175
"208833_s_at"	10.17545705	10.29684057	10.35545419	9.97142752	9.880260603	10.19553307	10.46880016	10.57861449	11.03458581	10.69790333	10.45203545	10.32145011	10.7016434	10.10080396	9.992673493	10.34617615	10.38475586	10.26809135	10.43300262	10.19432034	10.26524691	10.1101915
"208835_s_at"	7.536265999	6.598448013	7.992054962	7.499985568	7.80895115	7.157379976	7.396610501	7.427792797	7.215709029	7.83164292	7.845869601	6.898113233	7.132498461	6.998705454	7.231335341	7.724847223	7.71848352	7.2818015	7.401451406	7.368777255	7.428881351	6.86858346
"208836_at"	12.40374654	11.50536026	9.759274177	11.20330507	10.11183508	11.85697408	11.39983394	11.5042839	11.90670496	11.13088591	10.9158842	10.94836743	11.94799725	10.60877306	10.77117727	11.57340962	11.05907826	11.63686317	11.17251007	11.42713678	10.95114167	10.83721599
