"","column","cor","p.adj"
"9542","LRRC57",0.204184488464501,1
"9543","LRRC58",0.0103589951899013,1
"9544","LRRC59",0.168204119631492,1
"9545","LRRC61",0.0776004321335925,1
"9546","LRRC63",-0.205997149050407,1
"9547","LRRC66",-0.221810719668299,1
"9548","LRRC69",-0.167105980380048,1
"9549","LRRC7",-0.0483164525787244,1
"9550","LRRC70",-0.176928315480313,1
"9551","LRRC71",0.0165662762884988,1
"9552","LRRC72",-0.1203594434373,1
"9553","LRRC73",0.0995415659716305,1
"9555","LRRC74B",-0.169987011253454,1
"9556","LRRC75A",-0.0733320053451585,1
"9557","LRRC75B",0.23063651167398,1
"9558","LRRC8A",0.464949117428855,0.0403461751430579
"9559","LRRC8B",0.234899237437209,1
"9560","LRRC8C",0.124534958835798,1
"9561","LRRC8D",0.0942625675846965,1
"9562","LRRC8E",0.158379214500138,1
"9563","LRRC9",-0.264837537748149,1
"9564","LRRCC1",-0.156618917101115,1
"9565","LRRD1",-0.21512071364391,1
"9566","LRRFIP1",0.204679713490306,1
"9567","LRRFIP2",0.226967306767951,1
"9568","LRRIQ1",0.105120768941642,1
"9569","LRRIQ3",0.114833855856626,1
"9570","LRRIQ4",-0.0928625720554588,1
"9571","LRRK1",0.108305713863863,1
"9572","LRRK2",-0.259105808951653,1
"9573","LRRN1",-0.120139836270938,1
"9574","LRRN2",-0.231722762937871,1
"9575","LRRN3",-0.0562860830167834,1
"9576","LRRN4",0.351072215397306,1
"9577","LRRN4CL",-0.153276377358246,1
"9578","LRRTM1",-0.186631219762591,1
"9579","LRRTM2",-0.197539384189332,1
"9580","LRRTM3",-0.265852421685004,1
"9581","LRRTM4",0.0152834550979584,1
"9582","LRSAM1",0.29856503106934,1
"9583","LRTM1",0.0368018405315469,1
"9584","LRTM2",0.117339572342706,1
"9585","LRTOMT",-0.0223811037132787,1
"9586","LRWD1",-0.15339145335678,1
"9587","LSAMP",-0.247819997227597,1
"9588","LSG1",-0.010372667113864,1
"9589","LSM1",-0.186872452251941,1
"9590","LSM10",0.0306490616002769,1
"9591","LSM11",-0.146170743276161,1
"9592","LSM12",-0.0682619894240848,1
"9593","LSM14A",-0.0270607959339683,1
"9594","LSM14B",-0.114155331057437,1
"9595","LSM2",0.0680599689503402,1
"9596","LSM3",-0.057775693602592,1
"9597","LSM4",-0.00136480073909209,1
"9598","LSM5",0.0956830302775795,1
"9599","LSM6",0.12095388443361,1
"9600","LSM7",-0.0756589537927463,1
"9601","LSM8",0.00699917410019953,1
"9602","LSMEM1",-0.239471273332913,1
"9603","LSMEM2",0.0433042269030084,1
"9604","LSP1",0.262722825099145,1
"9605","LSR",0.530428270483396,0.000634735070394932
"9606","LSS",0.0662145279351144,1
"9607","LST1",0.369057407672951,1
"9608","LTA",0.263265044404467,1
"9609","LTA4H",0.215720789988752,1
"9610","LTB",0.442953277188357,0.135370203129031
"9611","LTB4R",0.137969531727271,1
"9612","LTB4R2",0.0521192158967745,1
"9613","LTBP1",0.00463022914931882,1
"9614","LTBP2",0.175757831937963,1
"9615","LTBP3",0.117043911588908,1
"9616","LTBP4",0.0208646840328506,1
"9617","LTBR",0.299085239965612,1
"9618","LTC4S",0.0747339458419872,1
"9619","LTF",-0.0461091839182601,1
"9620","LTK",0.034686091151607,1
"9621","LTN1",-0.0213649938680866,1
"9622","LTO1",0.230183727084864,1
"9623","LTV1",-0.0482589676396848,1
"9624","LUC7L",-0.095487411651649,1
"9625","LUC7L2",-0.176494056025157,1
"9626","LUC7L3",-0.170734267940939,1
"9627","LUM",0.0423292458753332,1
"9628","LURAP1",0.0879148467148642,1
"9629","LURAP1L",0.204223702275277,1
"9630","LUZP1",0.336214650020917,1
"9631","LUZP2",-0.0299306192066533,1
"9632","LUZP4",-0.123321311752862,1
"9633","LVRN",0.0234377766453135,1
"9634","LXN",-0.141753113407756,1
"9635","LY6D",0.279384127180879,1
"9636","LY6E",0.323842718963031,1
"9637","LY6G5B",-0.294432236292001,1
"9638","LY6G5C",-0.110428592909369,1
"9639","LY6G6C",0.293804917054829,1
"9640","LY6G6D",-0.0870602129181352,1
"9641","LY6G6F",-0.124991664830007,1
"9643","LY6H",-0.0765947073914681,1
"9644","LY6K",0.262810709800494,1
"9646","LY6S",0.0926734031687104,1
"9647","LY75",0.242005838230476,1
"9648","LY75-CD302",0.3178224754125,1
"9649","LY86",-0.0115117808571648,1
"9650","LY9",-0.14450896390235,1
"9651","LY96",0.174791606402103,1
"9652","LYAR",0.0661802274861551,1
"9653","LYG1",-0.0819689426210344,1
"9654","LYG2",-0.291170669938016,1
"9655","LYL1",0.251157998813915,1
"9656","LYN",0.311630772189174,1
"9657","LYNX1",-0.167018117246156,1
"9658","LYNX1-SLURP2",0.0376496210766214,1
"9659","LYPD1",-0.0610251168951238,1
"9660","LYPD2",0.177858017660869,1
"9661","LYPD3",0.340022187406267,1
"9662","LYPD4",-0.103015781271141,1
"9663","LYPD5",0.344380359696737,1
"9664","LYPD6",-0.285805317197728,1
"9665","LYPD6B",-0.0161263793155699,1
"9666","LYPD8",-0.113764135948538,1
"9667","LYPLA1",0.309036952103058,1
"9668","LYPLA2",0.357174352773714,1
"9669","LYPLAL1",0.162416704778058,1
"9670","LYRM1",0.0733539117708818,1
"9671","LYRM2",-0.179278267969658,1
"9672","LYRM4",0.221631571830532,1
"9673","LYRM7",0.0855323948557538,1
"9674","LYRM9",-0.182979527025791,1
"9675","LYSMD1",-0.156264445562093,1
"9676","LYSMD2",0.0204594451322918,1
"9677","LYSMD3",0.0376079329576903,1
"9678","LYSMD4",0.0629636008974707,1
"9679","LYST",0.143219132771711,1
"9680","LYVE1",-0.0695201971690192,1
"9681","LYZ",0.140765542592824,1
"9682","LYZL1",-0.00619157420512803,1
"9683","LYZL2",-0.225295678166892,1
"9684","LYZL4",-0.00784438452546424,1
"9685","LYZL6",0.0543905163500648,1
"9686","LZIC",0.229681397685098,1
"9687","LZTFL1",-0.00823865686042516,1
"9688","LZTR1",-0.0914379125061568,1
"9689","LZTS1",-0.252991634762982,1
"9690","LZTS2",0.0272614014976736,1
"9691","LZTS3",0.0410681789624134,1
"9692","M1AP",-0.0496910599020636,1
"9693","M6PR",0.160728033707079,1
"9694","MAB21L1",0.00847753704363115,1
"9695","MAB21L2",0.104785651684691,1
"9696","MAB21L3",-0.140200623267498,1
"9697","MAB21L4",0.307426250733901,1
"9698","MACC1",0.510402236052148,0.00248225553403349
"9699","MACF1",0.181640973729928,1
"9700","MACIR",-0.351033338315962,1
"9701","MACO1",0.189846794421291,1
"9702","MACROD1",0.112934045533147,1
"9703","MACROD2",-0.0217587790769959,1
"9704","MACROH2A1",0.162200183375917,1
"9705","MACROH2A2",-0.25831356048706,1
"9706","MAD1L1",0.237598468633158,1
"9707","MAD2L1",-0.140799770910914,1
"9708","MAD2L1BP",0.0373582225020557,1
"9709","MAD2L2",0.201907228221215,1
"9710","MADCAM1",-0.252464890972537,1
"9711","MADD",-0.0558133676012415,1
"9712","MAEA",-0.134470896601782,1
"9713","MAEL",-0.228125960624397,1
"9714","MAF",-0.00176933530559189,1
"9715","MAF1",0.215309564803539,1
"9716","MAFA",-0.0536445948372946,1
"9717","MAFB",-0.151307903003826,1
"9718","MAFF",0.526500344786305,0.000835300710007106
"9719","MAFG",-0.180911785690283,1
"9720","MAFIP",-0.282215503634369,1
"9721","MAFK",0.323388708368978,1
"9722","MAG",0.0171382749428149,1
"9723","MAGEA1",-0.193544518946828,1
"9724","MAGEA10",-0.180039872490798,1
"9725","MAGEA11",-0.119752686008992,1
"9726","MAGEA12",0.0108897880673253,1
"9727","MAGEA2",-0.0229431056519837,1
"9728","MAGEA2B",0.0573273239676563,1
"9729","MAGEA3",0.00628396215112831,1
"9730","MAGEA4",-0.0933328964776573,1
"9731","MAGEA6",-0.0241663761420211,1
"9732","MAGEA8",0.0772961341094604,1
"9733","MAGEA9",-0.027446085885661,1
"9734","MAGEA9B",-0.130512783287411,1
"9735","MAGEB1",0.0334829366783481,1
"9736","MAGEB10",-0.0546075537364644,1
"9737","MAGEB16",0.0476763359347502,1
"9738","MAGEB17",-0.112512046411561,1
"9739","MAGEB18",-0.105314513007638,1
"9740","MAGEB2",-0.0381270121985045,1
"9741","MAGEB3",0.0856093090179391,1
"9742","MAGEB4",-0.00376123260741563,1
"9744","MAGEB6",-0.13505724334981,1
"9745","MAGEB6B",0.029547468180874,1
"9746","MAGEC1",-0.0688829154424434,1
"9747","MAGEC2",-0.171839722156221,1
"9748","MAGEC3",-0.0605931181674199,1
"9749","MAGED1",-0.193177881228429,1
"9750","MAGED2",-0.0338370335148916,1
"9751","MAGED4",-0.153716007050998,1
"9752","MAGED4B",-0.188201146580156,1
"9753","MAGEE1",-0.304915461122759,1
"9754","MAGEE2",-0.087467537091846,1
"9755","MAGEF1",-0.101157293192348,1
"9756","MAGEH1",-0.225495694140005,1
"9757","MAGEL2",-0.198950148267966,1
"9758","MAGI1",-0.120331869849056,1
"9759","MAGI2",-0.450014613604104,0.0926489642472698
"9760","MAGI3",-0.00224712813260715,1
"9761","MAGIX",-0.0301246830393986,1
"9762","MAGOH",0.163124612871375,1
"9763","MAGOHB",-0.0435283207377772,1
"9764","MAGT1",-0.0314965039073558,1
"9765","MAIP1",0.0785070605491683,1
"9766","MAJIN",0.0510945978055629,1
"9767","MAK",-0.167085549939122,1
"9768","MAK16",-0.0910105834186192,1
"9769","MAL",0.173892103190539,1
"9770","MAL2",0.456088411091981,0.0663858478142957
"9771","MALL",0.156748566090329,1
"9772","MALRD1",-0.00841505353787131,1
"9773","MALSU1",0.0310450313804578,1
"9774","MALT1",-0.0827301876924846,1
"9775","MAMDC2",0.153863257123258,1
"9776","MAMDC4",-0.225211317863839,1
"9777","MAML1",0.180828912631871,1
"9778","MAML2",-0.0331715240380434,1
"9779","MAML3",-0.250038418349078,1
"9780","MAMLD1",-0.0296832847125767,1
"9781","MAMSTR",-0.118474253048127,1
"9782","MAN1A1",-0.0184107726148543,1
"9783","MAN1A2",-0.0252047316136722,1
"9784","MAN1B1",0.335977826900683,1
"9785","MAN1C1",-0.266974905963162,1
"9786","MAN2A1",0.237661287900432,1
"9787","MAN2A2",-0.21733606891229,1
"9788","MAN2B1",0.0696030432511321,1
"9789","MAN2B2",0.059730169724022,1
"9790","MAN2C1",-0.167724188776988,1
"9791","MANBA",0.0145270586294949,1
"9792","MANBAL",0.12438627495658,1
"9793","MANEA",-0.204825396303849,1
"9794","MANEAL",-0.170837124926605,1
"9795","MANF",0.240125282148764,1
"9796","MANSC1",-0.0392525396766442,1
"9797","MANSC4",-0.160269532058568,1
"9798","MAOA",0.277849631073863,1
"9799","MAOB",0.16903365498173,1
"9800","MAP10",-0.181723736515872,1
"9801","MAP1A",-0.274258164659976,1
"9802","MAP1B",-0.305538835603018,1
"9803","MAP1LC3A",0.0254212103149396,1
"9804","MAP1LC3B",0.0998306235457727,1
"9805","MAP1LC3B2",0.177123522697708,1
"9806","MAP1LC3C",-0.120382145275066,1
"9807","MAP1S",-0.0578722095577749,1
"9808","MAP2",-0.00913465750410932,1
"9809","MAP2K1",0.357153355692308,1
"9810","MAP2K2",0.100850393723019,1
"9811","MAP2K3",0.301168137636246,1
"9812","MAP2K4",0.214292716882838,1
"9813","MAP2K5",-0.0299796660592825,1
"9814","MAP2K6",-0.271902615028641,1
"9815","MAP2K7",0.00848041951501851,1
"9816","MAP3K1",0.0408261152317134,1
"9817","MAP3K10",0.0734498308659389,1
"9818","MAP3K11",0.291468506033498,1
"9819","MAP3K12",-0.152378391205648,1
"9820","MAP3K13",0.320506314987595,1
"9821","MAP3K14",-0.119332677934574,1
"9822","MAP3K15",-0.161395639220411,1
"9823","MAP3K19",-0.196361032470958,1
"9824","MAP3K2",-0.0377538135769798,1
"9825","MAP3K20",0.0612042779191948,1
"9826","MAP3K21",-0.00458497253509725,1
"9827","MAP3K3",-0.218180292100825,1
"9828","MAP3K4",0.194119850061516,1
"9829","MAP3K5",0.261207723054274,1
"9830","MAP3K6",0.138422769628921,1
"9831","MAP3K7",-0.235401182148062,1
"9832","MAP3K7CL",-0.128442169288555,1
"9833","MAP3K8",0.157994204916664,1
"9834","MAP3K9",0.557198959573232,8.87142926556229e-05
"9835","MAP4",-0.00467531740365907,1
"9836","MAP4K1",-0.162204525018968,1
"9837","MAP4K2",0.225195997867613,1
"9838","MAP4K3",-0.0577309416733277,1
"9839","MAP4K4",0.125645216040971,1
"9840","MAP4K5",0.137266224433715,1
"9841","MAP6",-0.214829582737526,1
"9842","MAP6D1",0.0144530241864777,1
"9843","MAP7",0.368617583673965,1
"9844","MAP7D1",0.276621581426341,1
"9845","MAP7D2",-0.191114598190769,1
"9846","MAP7D3",0.0778055422943818,1
"9847","MAP9",-0.21468440743517,1
"9848","MAPK1",0.0836179624371518,1
"9849","MAPK10",-0.0987018722467218,1
"9850","MAPK11",-0.113464157102515,1
"9851","MAPK12",-0.135337924975158,1
"9852","MAPK13",0.278523983507935,1
"9853","MAPK14",0.0847637945875683,1
"9854","MAPK15",0.0477042841967735,1
"9855","MAPK1IP1L",-0.0149679433470923,1
"9856","MAPK3",-0.0676255468215569,1
"9857","MAPK4",-0.0539369459666215,1
"9858","MAPK6",0.141147814790705,1
"9859","MAPK7",-0.132908606855823,1
"9860","MAPK8",0.00699944355971242,1
"9861","MAPK8IP1",-0.168333294974615,1
"9862","MAPK8IP2",-0.196318346400694,1
"9863","MAPK8IP3",0.0466049793729447,1
"9864","MAPK9",-0.126967239923801,1
"9865","MAPKAP1",0.202519640952405,1
"9866","MAPKAPK2",0.282876180217879,1
"9867","MAPKAPK3",0.299132796442793,1
"9868","MAPKAPK5",0.0945256397438017,1
"9869","MAPKBP1",0.0692503427668825,1
"9870","MAPRE1",0.00830778706308879,1
"9871","MAPRE2",-0.310652328027957,1
"9872","MAPRE3",-0.059441563223566,1
"9873","MAPT",-0.21301357227807,1
"9874","MARCHF1",0.0459814082811485,1
"9875","MARCHF10",0.134159975802946,1
"9876","MARCHF11",-0.325078816398373,1
"9877","MARCHF2",-0.0576492331136289,1
"9878","MARCHF3",-0.485988496875334,0.0116746154524468
"9879","MARCHF4",-0.0868669551743882,1
"9880","MARCHF5",0.0425931048262279,1
"9881","MARCHF6",-0.0427124599464676,1
"9882","MARCHF7",0.0516645844307118,1
"9883","MARCHF8",-0.0974096214188439,1
"9884","MARCHF9",0.0631654105663518,1
"9885","MARCKS",0.015775751955443,1
"9886","MARCKSL1",-0.0301585968448607,1
"9887","MARCO",0.293209298217612,1
"9888","MARCOL",-0.142465324119496,1
"9889","MARF1",0.0577977840069257,1
"9890","MARK1",0.078656897925872,1
"9891","MARK2",0.418916365615396,0.462098011515824
"9892","MARK3",0.223172165771912,1
"9893","MARK4",-0.00581688370849933,1
"9894","MARS1",0.15960175675064,1
"9895","MARS2",-0.132107370680789,1
"9896","MARVELD1",-0.0445842709280118,1
"9897","MARVELD2",0.187860059480733,1
"9898","MARVELD3",0.233431674460106,1
"9899","MAS1",-0.0452611212610379,1
"9900","MAS1L",-0.0188061630370782,1
"9901","MASP1",0.0881952238641386,1
"9902","MASP2",-0.0958889806636434,1
"9903","MAST1",-0.247456083519843,1
"9904","MAST2",0.0183665399006854,1
"9905","MAST3",-0.180639905613342,1
"9906","MAST4",0.366343288008523,1
"9907","MASTL",-0.102787907939046,1
"9908","MAT1A",-0.0570324821090373,1
"9909","MAT2A",-0.179173213605663,1
"9910","MAT2B",0.0416515020058165,1
"9911","MATCAP1",-0.21552573505911,1
"9912","MATCAP2",0.0394052469110456,1
"9913","MATK",-0.290409307455954,1
"9914","MATN1",0.0697008762360515,1
"9915","MATN2",-0.124996500474185,1
"9916","MATN3",-0.0224948131744854,1
"9917","MATN4",0.119373429334356,1
"9918","MATR3",-0.22148811232424,1
"9919","MAU2",-0.217677243999189,1
"9920","MAVS",0.0906459865398372,1
"9921","MAX",0.243327325857555,1
"9922","MAZ",-0.268960231806156,1
"9923","MB",-0.00571308580885724,1
"9924","MB21D2",0.213006776697528,1
"9925","MBD1",0.080141945817394,1
"9926","MBD2",0.130415762785823,1
"9927","MBD3",-0.360075031891982,1
"9928","MBD3L1",-0.0106954149490799,1
"9929","MBD3L2",-0.0753277070147942,1
"9930","MBD3L2B",-0.0145967109476589,1
"9931","MBD3L3",-0.230631719206987,1
"9934","MBD4",0.0979688113300212,1
"9935","MBD5",-0.119466241778515,1
"9936","MBD6",0.0119127610833533,1
"9937","MBIP",-0.132407339425319,1
"9938","MBL2",-0.105314513007638,1
"9939","MBLAC1",-0.196143285360465,1
"9940","MBLAC2",-0.241191607779463,1
"9941","MBNL1",0.209515877298188,1
"9942","MBNL2",0.196918317578822,1
"9943","MBNL3",0.0398242803227112,1
"9944","MBOAT1",0.12284496403363,1
"9945","MBOAT2",0.150391964958947,1
"9946","MBOAT4",-0.230324557410673,1
"9947","MBOAT7",0.0533889526634798,1
"9948","MBP",0.365424391436932,1
"9949","MBTD1",-0.115501886151557,1
"9950","MBTPS1",-0.0029326539479836,1
"9951","MBTPS2",-0.245676788566459,1
"9952","MC1R",-0.279375635496739,1
"9953","MC2R",0.00369994433337824,1
"9954","MC3R",-0.151710886273495,1
"9955","MC4R",-0.152531723254227,1
"9956","MC5R",-0.1701916204667,1
"9957","MCAM",-0.0545488269701022,1
"9958","MCAT",0.0720510111384084,1
"9959","MCC",0.283944957679948,1
"9960","MCCC1",-0.0114225721809957,1
"9961","MCCC2",0.0306631671108715,1
"9962","MCCD1",-0.0557677972615604,1
"9963","MCEE",0.0502687720920349,1
"9964","MCEMP1",0.0445812501196877,1
"9965","MCF2",-0.295639639365864,1
"9966","MCF2L",-0.195942727748484,1
"9967","MCF2L2",0.0736065202616488,1
"9968","MCFD2",0.158217792681595,1
"9969","MCHR1",0.0858391605175423,1
"9970","MCHR2",-0.164478952976514,1
"9971","MCIDAS",-0.0987154060472868,1
"9972","MCL1",0.409441654566732,0.730929066487188
"9973","MCM10",-0.232418320804428,1
"9974","MCM2",-0.0507670880051513,1
"9975","MCM3",-0.181112557566595,1
"9976","MCM3AP",-0.143201105987225,1
"9977","MCM4",-0.0435406430661124,1
"9978","MCM5",-0.142204242754342,1
"9979","MCM6",-0.310658818431848,1
"9980","MCM7",-0.191610354253213,1
"9981","MCM8",0.020763195298038,1
"9982","MCM9",-0.0789334619130615,1
"9983","MCMBP",-0.0607318336674313,1
"9984","MCMDC2",0.164451014174447,1
"9985","MCOLN1",-0.112867268141771,1
"9986","MCOLN2",-0.0254108848756623,1
"9987","MCOLN3",0.188684469959811,1
"9988","MCPH1",-0.0134640774860915,1
"9989","MCRIP1",0.0068766644873284,1
"9990","MCRIP2",0.0770170294405943,1
"9991","MCRS1",-0.0927600543499444,1
"9992","MCTP1",0.381595806084268,1
"9993","MCTP2",0.209755946277281,1
"9994","MCTS1",0.115719952560626,1
"9995","MCTS2",-0.0494538382058518,1
"9996","MCU",0.253682505170797,1
"9997","MCUB",-0.0902966144084369,1
"9998","MCUR1",0.0310881373777194,1
"9999","MDC1",-0.0730852015202877,1
"10000","MDFI",0.518423511698902,0.00145286256802464
"10001","MDFIC",0.0312639994781476,1
"10002","MDFIC2",0.0488960238964033,1
"10003","MDGA1",-0.310299134584898,1
"10004","MDGA2",-0.120996315595514,1
"10005","MDH1",-0.23476218973623,1
"10006","MDH1B",-0.276115824214802,1
"10007","MDH2",-0.159647250267815,1
"10008","MDK",-0.00345748310629678,1
"10009","MDM1",-0.296456160981139,1
"10010","MDM2",0.0165499526022375,1
"10011","MDM4",-0.0821293580647685,1
"10012","MDN1",-0.156128702530353,1
"10013","MDP1",-0.0177521422276444,1
"10014","ME1",-0.198057049699437,1
"10015","ME2",-0.0890529853709391,1
"10016","ME3",-0.116350601736359,1
"10017","MEA1",-0.043198600184501,1
"10018","MEAF6",-0.00177779022145068,1
"10019","MEAK7",0.32679836941746,1
"10020","MECOM",0.0907656073829806,1
"10021","MECP2",-0.0435236063818486,1
"10022","MECR",0.233219573350985,1
"10023","MED1",-0.1736913397215,1
"10024","MED10",0.211012192219936,1
"10025","MED11",0.0593902786041599,1
"10026","MED12",-0.272016774955783,1
"10027","MED12L",-0.285199511779317,1
"10028","MED13",0.0719510578308743,1
"10029","MED13L",-0.14029482007329,1
"10030","MED14",-0.159836626049003,1
"10031","MED15",0.320010638576111,1
"10032","MED16",-0.116118239792244,1
"10033","MED17",-0.149028172383357,1
"10034","MED18",0.289831290009683,1
"10035","MED19",0.050268068387633,1
"10036","MED20",-0.0586818971344501,1
"10037","MED21",0.106774032124532,1
"10038","MED22",0.0765327194692222,1
"10039","MED23",0.0219039422607494,1
"10040","MED24",-0.191165611632299,1
"10041","MED25",0.0385207635321771,1
"10042","MED26",-0.00228937900331523,1
"10043","MED27",0.317290228254248,1
"10044","MED28",-0.191089170101118,1
"10045","MED29",-0.00897984609115215,1
"10046","MED30",0.176942836757234,1
"10047","MED31",0.145334350603593,1
"10048","MED4",-0.0628097091245501,1
"10049","MED6",0.292639565743244,1
"10050","MED7",0.0501359711872818,1
"10051","MED8",0.260371098967474,1
"10052","MED9",-0.0560117038288949,1
"10053","MEDAG",0.0757477192659074,1
"10054","MEF2A",-0.0785571550142576,1
"10055","MEF2B",-0.143588858788381,1
"10056","MEF2C",-0.124819209759841,1
"10057","MEF2D",0.110130817442907,1
"10058","MEFV",0.114861236079186,1
"10059","MEGF10",-0.107556565739566,1
"10060","MEGF11",-0.155125428349637,1
"10061","MEGF6",0.0384133495927466,1
"10062","MEGF8",-0.303929498958957,1
"10063","MEGF9",-0.201901305737933,1
"10064","MEI1",-0.0592116466452931,1
"10065","MEI4",0.127044904031944,1
"10066","MEIG1",-0.0546662145861204,1
"10067","MEIKIN",0.00376123260741563,1
"10068","MEIOB",-0.327279515584358,1
"10069","MEIOC",-0.267056179148664,1
"10070","MEIOSIN",-0.0378896846069977,1
"10071","MEIS1",-0.111772094220199,1
"10072","MEIS2",-0.280336676348134,1
"10073","MEIS3",-0.204016492999189,1
"10074","MELK",-0.0723491966878365,1
"10075","MELTF",0.261145427060112,1
"10076","MEMO1",0.014918791805739,1
"10077","MEN1",0.126451463964943,1
"10078","MEOX1",0.085780183828258,1
"10079","MEOX2",-0.28450072354675,1
"10080","MEP1A",0.216740369186426,1
"10081","MEP1B",-0.14760644232038,1
"10082","MEPCE",-0.0903790699716197,1
"10083","MEPE",-0.215512095999939,1
"10084","MERTK",0.0376705594694742,1
"10085","MESD",0.146463780541649,1
"10086","MESP1",-0.239537099153073,1
"10087","MESP2",0.0613527835269386,1
"10088","MEST",-0.0753865212753894,1
"10089","MET",0.409189690471614,0.739693206247708
"10090","METAP1",0.0239193426491141,1
"10091","METAP1D",-0.25138533578979,1
"10092","METAP2",0.10444538541552,1
"10093","METRN",0.0658598811501108,1
"10094","METRNL",0.0603146273524225,1
"10095","METTL1",0.084084578052747,1
"10096","METTL13",-0.0628827808539696,1
"10097","METTL14",0.034873709369046,1
"10098","METTL15",0.173438246649467,1
"10099","METTL16",-0.158362442688863,1
"10100","METTL17",-0.0370856431258211,1
"10101","METTL18",0.140945096172761,1
"10102","METTL21A",-0.0918218436735484,1
"10103","METTL21C",0.0207952843515794,1
"10104","METTL22",-0.158254523768796,1
"10105","METTL23",0.0389567213664021,1
"10106","METTL24",-0.233259005663095,1
"10107","METTL25",-0.0575489756760311,1
"10108","METTL25B",0.103402660446674,1
"10109","METTL26",0.160784588197167,1
"10110","METTL27",0.131304011624733,1
"10111","METTL2A",-0.157113478820363,1
"10112","METTL2B",-0.195114527354588,1
"10113","METTL3",-0.0553140857514763,1
"10114","METTL4",0.0070029677916038,1
"10115","METTL5",0.217114541377394,1
"10116","METTL6",-0.202930101649278,1
"10117","METTL7A",-0.142163403866264,1
"10118","METTL7B",-0.0393760140326739,1
"10119","METTL8",0.05013404089979,1
"10120","METTL9",-0.208697721470244,1
"10121","MEX3A",-0.256811162091655,1
"10122","MEX3B",-0.392174536136341,1
"10123","MEX3C",-0.0387510630225071,1
"10124","MEX3D",-0.130144009615409,1
"10125","MFAP1",-0.0869285254431594,1
"10126","MFAP2",0.0345920975778539,1
"10127","MFAP3",-0.0063137190720226,1
"10128","MFAP3L",-0.214826828861419,1
"10129","MFAP4",-0.182886413533272,1
"10130","MFAP5",0.179694036555129,1
"10131","MFF",-0.0964080992765622,1
"10132","MFGE8",-0.00157828614231471,1
"10133","MFHAS1",-0.0539268198164535,1
"10134","MFN1",0.0373198575186713,1
"10135","MFN2",0.226920869553045,1
"10136","MFNG",0.442042636368725,0.142042430332041
"10137","MFRP",-0.0695201971690192,1
"10138","MFSD1",-0.129213896034143,1
"10139","MFSD10",0.240594083697081,1
"10140","MFSD11",-0.00216981231507525,1
"10141","MFSD12",0.131609706254055,1
"10142","MFSD13A",-0.0121271302034158,1
"10143","MFSD14A",0.236202588632436,1
"10144","MFSD14B",0.374149136761904,1
"10145","MFSD2A",0.157426689061915,1
"10146","MFSD2B",0.0621858859268117,1
"10147","MFSD3",0.0424257907632082,1
"10148","MFSD4A",0.0947989417814623,1
"10149","MFSD4B",-0.0423479380428816,1
"10150","MFSD5",0.118358747885486,1
"10151","MFSD6",0.192741526759891,1
"10152","MFSD6L",0.0728441325552824,1
"10153","MFSD8",-0.0848635924326339,1
"10154","MFSD9",0.00803811871841703,1
"10155","MGA",-0.0834077159026378,1
"10156","MGAM",0.0967201719492036,1
"10157","MGAM2",-0.00364070419625967,1
"10158","MGARP",0.0639922221296801,1
"10159","MGAT1",0.284117513256101,1
"10160","MGAT2",0.198375508777494,1
"10161","MGAT3",-0.111809602830955,1
"10162","MGAT4A",0.118515783662297,1
"10163","MGAT4B",0.0848244125217351,1
"10164","MGAT4C",-0.136695225876459,1
"10166","MGAT5",-0.128394647069937,1
"10167","MGAT5B",0.00559062125524027,1
"10168","MGLL",0.309341994197892,1
"10169","MGME1",0.0691093613450686,1
"10170","MGMT",-0.127944333199324,1
"10171","MGP",-0.000606282122697811,1
"10172","MGRN1",-0.242732105674613,1
"10173","MGST1",0.0221348106271512,1
"10174","MGST2",0.0577314753263439,1
"10175","MGST3",0.0624728789596719,1
"10176","MIA",0.237352295938279,1
"10177","MIA2",0.249919508591513,1
"10178","MIA3",0.024848459483172,1
"10179","MIB1",-0.17162356141469,1
"10180","MIB2",0.408977644828804,0.74712621310777
"10181","MICA",0.00470979697155784,1
"10182","MICAL1",-0.0183113134335249,1
"10183","MICAL2",0.224484153845974,1
"10184","MICAL3",0.0376655281539744,1
"10185","MICALL1",0.37331667539499,1
"10186","MICALL2",0.326614032428671,1
"10187","MICB",0.229038346316824,1
"10188","MICOS10",0.08897195863869,1
"10189","MICOS13",0.0288918829068627,1
"10190","MICU1",-0.098152853507927,1
"10191","MICU2",-0.116444851985428,1
"10192","MICU3",-0.412453534805055,0.632707319895048
"10193","MID1",-0.135615345474279,1
"10194","MID1IP1",0.119984742074062,1
"10195","MID2",0.150711645995949,1
"10196","MIDEAS",0.108103095615862,1
"10197","MIDN",0.157621400736493,1
"10198","MIEF1",-0.00683579406124058,1
"10199","MIEF2",0.28140705375541,1
"10200","MIEN1",0.0749237988925244,1
"10201","MIER1",0.182311316021189,1
"10202","MIER2",0.134901664427127,1
"10203","MIER3",-0.150631089075933,1
"10204","MIF",0.0747555624007839,1
"10205","MIF4GD",0.0809048691443892,1
"10206","MIGA1",0.186295862095018,1
"10207","MIGA2",0.234487878683609,1
"10208","MIIP",0.143411585321602,1
"10209","MILR1",0.186864719384868,1
"10210","MINAR1",-0.14977301229923,1
"10211","MINAR2",0.000684298429604358,1
"10212","MINDY1",-0.0741146457308296,1
"10213","MINDY2",0.203733977404933,1
"10214","MINDY3",-0.246727658257133,1
"10215","MINDY4",0.110138318113069,1
